ID,AreaName_Lang_enUS
20270,
20271,
20272,
20273,
20274,
20275,
20276,
20277,
20278,
20279,
20280,
20281,Uldaman
20282,
20283,
20284,
20285,
20286,
20287,
20288,
20289,
20290,
20291,North Common Hall
20292,South Common Hall
20293,The Sealed Hall
20294,
20295,
20296,Dig One
20297,Dig One
20298,
20299,Excavation Center
20300,Hall of the Keepers
20301,North Common Hall
20302,South Common Hall
20303,Hall of the Keepers
20304,Hall of the Keepers
20305,Dustbelch Grotto
20306,
20307,
20308,
20309,
20310,
20311,
20312,
20313,
20314,
20315,Echo Ridge Mine
20316,
20317,
20318,
20319,
20320,
20321,
20322,
20323,
20324,
20325,
20326,
20327,Lion's Pride Inn
20328,
20329,
20330,
20331,
20332,
20333,
20334,
20335,
20336,
20337,
20338,
20339,
20340,Tower of Azora
20341,
20342,
20343,
20344,
20345,
20346,
20347,Jasperlode Mine
20348,
20349,
20350,
20351,
20352,
20353,
20354,
20355,
20356,
20357,
20358,
20359,
20360,Fargodeep Mine
20361,
20362,
20363,
20364,
20365,
20366,
20367,
20368,
20369,
20370,
20371,
20372,
20373,
20374,
20375,
20376,
20377,
20378,
20379,
20380,
20381,
20382,
20383,
20384,
20385,Westbrook Garrison
20386,
20387,
20388,
20389,
20390,
20391,
20392,
20393,
20394,
20395,
20396,
20397,
20398,
20399,
20400,
20401,
20402,
20403,
20404,
20405,
20406,
20407,
20408,
20409,
20410,
20411,
20412,
20413,
20414,Gold Coast Quarry
20415,
20416,
20417,
20418,
20419,
20420,
20421,
20422,
20423,Jangolode Mine
20424,
20425,
20426,
20427,
20428,
20429,
20430,
20431,
20432,
20433,
20434,
20435,Sentinel Tower
20436,
20437,
20452,Lakeshire Town Hall
20453,
20454,
20455,
20456,
20457,
20458,Tower of Ilgalar
20459,
20460,
20461,
20462,
20463,
20464,
20466,Thunderbrew Distillery
20467,
20468,
20469,
20470,
20471,
20472,Forlorn Rowe
20473,
20474,
20475,
20476,
20477,
20478,
20479,Vul'Gol Ogre Mound
20480,
20481,
20482,
20483,
20484,
20485,
20486,
20487,
20488,
20489,Darkshire Town Hall
20490,
20491,
20492,
20493,
20494,
20495,
20496,
20497,
20498,
20499,
20500,
20501,
20502,
20503,
20504,
20505,Scarlet Raven Tavern
20506,
20507,Crystalvein Mine
20508,
20509,
20510,
20511,
20512,
20513,
20514,
20515,
20516,
20517,
20518,
20519,
20520,
20521,The Stockpile
20522,
20523,
20524,
20525,
20526,
20527,
20528,
20529,
20530,
20531,
20532,
20533,
20534,
20535,
20536,
20537,
20538,
20539,
20540,
20541,
20542,
20543,
20544,
20545,
20546,
20622,Valley of Spirits
20623,
20624,
20631,
20632,
20633,
20634,
20635,
20636,
20661,
20662,
20663,
20664,
20665,
20666,
20667,
20668,
20669,Gnomeregan
20670,Train Depot
20671,Train Depot
20672,Workshop Entrance
20699,
20700,
20701,
20702,
20703,
20704,
20705,
20706,
20707,
20708,
20709,
20710,
20711,
20712,
20713,
20714,
20715,
20716,
20717,
20718,
20719,
20720,
20726,Valley of Strength
20736,Stormwind Stockade
20737,Stormwind Stockade
20738,Stormwind Stockade
20739,Stormwind Stockade
20740,Stormwind Stockade
20741,Stormwind Stockade
20742,Stormwind Stockade
20743,Stormwind Stockade
20744,Stormwind Stockade
20789,
20790,
20791,
20792,
20793,
20794,Dreamer's Rock
20801,
20802,
20803,
20804,
20805,
20806,
20826,
20827,
20828,
20829,
20830,
20831,
20832,
20833,
20834,
20835,
20836,
20837,
20838,
20839,
20840,
20848,
20849,
20850,
20851,
20852,
20853,
20854,
20855,
20856,
20857,
20858,
20859,
20860,
20861,
20862,
20863,
20864,
20865,
20866,
20867,
20868,
20869,
20870,
20871,
20872,
20876,
20877,
20878,
20879,
20880,
20881,
20882,
20883,
20884,
20885,
20886,
20887,
20967,Dustbelch Grotto
20968,
20969,
20970,
20971,
20972,
20973,
20974,
20975,
20976,
20980,Frostmane Hold
20988,The Grizzled Den
20989,
20990,
20991,
20992,
20993,
20994,
20995,
20996,
20997,Gol'Bolar Quarry Mine
20998,
20999,
21000,
21001,
21021,
21022,
21023,
21024,
21025,
21026,
21027,
21028,
21029,
21030,
21031,
21032,
21033,
21034,
21035,
21036,
21037,
21038,
21039,
21040,
21041,
21042,
21043,
21044,
21045,
21046,
21047,
21048,
21049,
21050,
21051,
21052,
21053,
21054,
21055,
21056,
21057,
21058,
21059,
21060,
21061,
21062,
21063,
21064,
21065,
21066,
21121,
21122,
21137,
21138,
21139,
21140,
21162,Donna's Kitty Shack
21163,
21164,
21190,
21191,
21192,
21193,
21194,
21195,
21196,
21197,
21198,
21199,
21200,
21201,
21221,Trade Quarter
21222,Trade Quarter
21223,Trade Quarter
21224,Trade Quarter
21225,Trade Quarter
21226,Trade Quarter
21227,Trade Quarter
21228,Trade Quarter
21229,Trade Quarter
21233,
21234,
21235,
21237,
21356,The Grand Vestibule
21357,The Grand Vestibule
21358,The Grand Vestibule
21359,
21360,
21361,
21362,
21363,
21364,
21365,
21366,
21367,
21368,
21369,
21370,
21371,
21372,
21373,
21374,
21375,
21376,
21377,
21378,
21379,Chamber of Atonement
21380,
21381,
21382,
21383,
21384,
21385,Honor's Tomb
21386,Honor's Tomb
21387,Honor's Tomb
21388,Honor's Tomb
21389,Honor's Tomb
21390,Honor's Tomb
21391,Honor's Tomb
21392,Forlorn Cloister
21393,
21394,
21395,
21396,
21397,
21398,
21399,
21400,
21401,Crusader's Chapel
21402,Crusader's Chapel
21403,Crusader's Chapel
21404,Crusader's Chapel
21405,
21406,Crusader's Chapel
21407,Crusader's Chapel
21408,Crusader's Chapel
21409,
21410,Chapel Gardens
21411,
21412,
21413,
21414,
21415,
21416,
21417,Crusader's Chapel
21418,
21419,
21420,Gallery of Treasures
21421,
21422,
21423,
21424,
21425,Gallery of Treasures
21426,Athenaeum
21427,Gallery of Treasures
21428,
21429,
21430,
21431,
21432,
21433,
21434,
21435,Athenaeum
21436,
21437,
21438,Athenaeum
21439,
21440,
21441,
21442,
21443,
21444,Huntsman's Cloister
21445,
21446,
21447,
21448,Hall of Champions
21449,Hall of Champions
21450,
21451,
21452,
21453,
21454,
21455,Footman's Armory
21456,
21457,Training Grounds
21458,
21459,
21460,Crusader's Armory
21461,
21482,
21483,
21501,
21502,
21503,
21504,
21505,
21522,
21523,
21524,
21525,
21526,
21527,
21528,
21529,
21530,
21531,
21532,
21539,
21540,
21601,
21602,
21603,
21604,
21605,
21606,
21607,
21608,
21609,
21610,
21611,
21612,
21613,
21614,
21615,
21616,
21617,
21620,Badlands
21621,Echomok Cavern
21622,
21623,
21624,
21625,
21626,
21627,
21628,
21629,
21630,
21631,
21643,
21644,
21790,
21791,
21792,
21793,
21794,
21795,
21796,
21801,
21802,
21803,
21804,
21805,
21806,
21813,
21814,
21815,
21816,
21817,
21818,
21819,
21820,
21821,
21822,
21823,
21824,
21825,
21868,
21869,
21870,
21871,
21872,
21873,
21874,
21875,
21876,
21882,
21883,
21884,
21885,
21886,SI:7
21887,Command Center
21888,Command Center
21889,Command Center
21890,Wizard's Sanctum
22063,Chapel Gardens
22081,
22082,
22083,
22084,
22085,
22086,
22087,
22088,
22089,
22090,
22091,
22092,
22093,
22094,
22095,
22096,
22097,
22098,
22101,
22102,
22103,
22104,
22105,
22106,
22107,
22108,
22109,
22110,
22111,
22112,
22113,
22115,
22116,
22118,
22119,
22144,
22145,
22146,
22147,
22161,
22162,
22163,
22164,
22165,
22166,
22167,
22168,
22656,
22657,
22658,
23502,
25207,
25208,
25209,
25212,
25352,
25353,
25354,
25355,
25356,
25357,
25358,
25359,
25360,
25361,
25362,
25363,
25364,
25365,
25366,
25367,
25368,
25369,
25370,Thunderbrew Distillery
25371,
25372,
25373,
25374,
25375,
25376,
25377,
25378,
25379,Stoutlager Inn
25380,
25381,
25382,
25383,
25384,
25385,
25386,
25387,
25761,Trade District
25786,Trade District
25787,Trade District
25788,Trade District
25789,Trade District
25790,Trade District
25824,
25825,
25826,
25827,
25828,
25829,
25830,
25831,
25832,
25834,
25835,
25883,
26042,
26043,
26044,
26045,
26081,
26082,
26083,
26084,
26085,
26086,
26101,
26104,Ironclad Cove
26105,Ironclad Cove
26161,
26367,
26368,
26386,
26387,
26388,
26389,
26390,
26391,
26392,
26393,
26394,
26395,
26396,
26397,
26398,
26399,
26400,
26401,
26402,
26403,
26404,
26405,
26406,
26407,
26408,
26409,
26410,
26411,
26412,
26413,
26414,
26415,
26416,
26417,
26418,
26419,
26420,
26421,
26422,
26423,
26424,
26425,
26426,
26427,
26428,
26429,
26430,
26431,
26432,
26433,
26434,
26435,
26436,
26437,
26438,
26439,
26440,
26441,
26442,
26443,
26444,
26445,
26446,
26447,
26448,
26449,
26450,
26451,
26452,
26453,
26454,
26455,
26456,
26457,
26458,
26459,
26460,
26504,
26505,
26589,
26590,
26591,
26592,
26593,
26594,
26595,
26597,
26598,
26599,
26600,
26601,
26630,Zalashji's Den
26631,
26632,
26642,Hall of Blackhand
26643,Blackrock Spire
26644,
26645,
26646,
26647,
26648,
26649,
26650,
26651,
26652,
26653,
26654,
26655,
26656,Dragonspire Hall
26657,
26658,
26659,
26660,Dragonspire Hall
26661,Dragonspire Hall
26662,Hall of Binding
26663,Hall of Blackhand
26664,Hall of Blackhand
26665,Hall of Blackhand
26666,The Rookery
26667,The Rookery
26668,Dragonspire Hall
26669,
26670,Blackrock Stadium
26671,Blackrock Stadium
26672,Blackrock Stadium
26673,Blackrock Stadium
26674,Blackrock Stadium
26675,Blackrock Stadium
26676,Blackrock Stadium
26677,Blackrock Stadium
26678,Blackrock Stadium
26679,Blackrock Stadium
26680,
26681,
26682,Dragonspire Hall
26683,Hordemar City
26684,The Furnace
26685,Hordemar City
26686,Skitterweb Tunnels
26687,Skitterweb Tunnels
26688,Tazz'Alaor
26689,Tazz'Alaor
26690,Tazz'Alaor
26691,Tazz'Alaor
26692,Tazz'Alaor
26693,Hordemar City
26694,Tazz'Alaor
26695,Tazz'Alaor
26696,Tazz'Alaor
26697,Hordemar City
26698,Hordemar City
26699,Hordemar City
26700,
26701,
26702,
26703,
26704,
26705,
26706,
26707,
26708,
26709,
26710,
26711,Halycon's Lair
26712,Hordemar City
26713,Mok'Doom
26714,Mok'Doom
26715,Spire Throne
26716,Spire Throne
26717,Spire Throne
26718,Chamber of Battle
26719,The Furnace
26720,
26721,Hordemar City
26722,The Furnace
26723,Blackrock Depths
26724,
26725,
26726,
26727,
26728,
26729,
26730,
26731,
26732,
26733,Detention Block
26734,Detention Block
26735,Halls of the Law
26736,Halls of the Law
26737,Halls of the Law
26738,Detention Block
26739,Detention Block
26740,East Garrison
26741,Halls of the Law
26742,Ring of the Law
26743,East Garrison
26744,Ring of the Law
26745,Shrine of Thaurissan
26746,East Garrison
26747,Dark Iron Highway
26748,Shadowforge City
26749,West Garrison
26750,Shadowforge City
26751,The Grim Guzzler
26752,The Grim Guzzler
26753,The Grim Guzzler
26754,The Grim Guzzler
26755,The Domicile 
26756,The Domicile 
26757,The Domicile 
26758,The Black Vault
26759,Hall of Crafting
26760,Shadowforge City
26761,Chamber of Enchantment
26762,Chamber of Enchantment
26763,
26764,Mold Foundry
26765,The Molten Bridge
26766,The Lyceum
26767,The Lyceum
26768,The Iron Hall
26769,The Imperial Seat
26770,The Molten Core
26771,The Molten Core
26772,
26773,
26774,
26775,
26776,
26777,
26778,
26779,
26780,
26781,The Manufactory
26782,The Manufactory
26783,The Manufactory
26784,Summoners' Tomb
26785,The Lyceum
26786,Shadowforge City
26787,West Garrison
26788,
26789,The Black Vault
26792,The Great Forge
26793,Ironforge
26794,The Great Forge
26795,The Great Forge
26796,The Forlorn Cavern
26797,Tinker Town
26798,Tinker Town
26799,Tinker Town
26800,Tinker Town
26801,The High Seat
26802,The High Seat
26803,The High Seat
26804,The High Seat
26805,Tinker Town
26806,Ironforge
26807,Ironforge
26808,Ironforge
26809,Ironforge
26814,
26815,
26817,
26818,
26819,
26820,
26821,
26822,
26823,
26824,
26825,
26826,
26829,
26830,
26831,
26832,
26833,
26834,
26835,
26841,
26842,
26843,
26844,
26863,
26864,
26865,
26866,
26867,
26868,
26869,
26870,
26871,
26872,
26873,
26874,
26875,
26876,
26877,
26878,
26879,
26904,
26905,
26906,
26907,
26908,
26909,
26910,
26942,
26943,
26944,Dun Garok
26945,
26946,
26947,
26948,
26949,
26950,
26951,
26952,
26953,
26954,
26955,
26956,
27004,Rage Scar Hold
27005,
27006,
27007,
27008,
27009,
27010,
27011,
27012,
27043,
27044,
27057,
27058,
27059,
27060,
27061,
27062,
27063,
27064,
27065,
27066,
27067,
27068,
27069,
27070,
27071,
27072,
27073,
27074,
27075,
27076,
27077,
27078,
27079,
27080,
27081,
27082,
27085,
27086,
27087,
27088,
27089,
27090,
27091,
27092,
27093,
27143,
27144,
27145,
27146,
27147,
27148,
27149,
27150,
27151,
27152,
27153,
27154,
27155,
27156,
27157,
27163,
27164,
27165,
27166,
27167,
27168,
27169,
27170,
27171,
27172,
27173,
27192,
27193,
27194,
27195,
27196,
27197,
27198,
27199,
27200,
27201,
27202,
27203,
27205,
27206,
27207,
27208,
27210,
27211,
27212,
27218,
27219,
27220,
27221,
27222,
27223,
27224,
27225,
27226,
27227,
27228,
27229,
27230,
27231,
27232,
27233,
27234,
27235,
27236,
27237,
27238,
27262,Coldridge Pass
27263,
27264,
27265,
27266,
27267,
27268,
27269,
27270,
27271,
27272,
27273,
27274,
27275,
27282,Rethban Caverns
27283,
27284,
27285,
27286,
27287,
27288,
27289,
27290,
27291,
27292,
27293,
27294,
27295,
27296,
27297,
27298,
27299,
27300,
27301,
27342,
27343,
27344,
27345,
27346,
27347,
27348,
27349,
27350,
27351,
27352,
27353,
27354,
27355,
27356,
27357,
27358,
27446,
27464,
27465,
27468,
27469,
27522,
27523,
27524,
27525,
27526,
27527,
27528,
27529,
27532,
27549,
27550,
27551,
27552,
27568,
27569,
27570,
27571,
27573,
27628,
27690,
27691,
27692,
27693,
27694,
27696,
27704,
27705,
27706,
27707,
27708,
27709,
27710,
27711,
27712,
27713,
27714,
27715,
27716,
27717,
27718,
27719,
27728,
27729,
27730,
27731,
27750,
27751,
27752,
27753,
27754,
27755,
27756,
27866,Caverns of Time
27867,
27868,
27869,
27870,
27871,
27872,
27873,
27874,
27875,
27876,
27877,
27878,
27879,
27880,
27881,Caverns of Time
27882,
27883,
27884,
27885,
27886,
27887,
27888,
27889,
27890,
27891,
27892,
27893,
27894,
27895,
27896,
27897,
27898,
27899,
27900,
27901,
27902,
27903,
27904,
27905,
27906,
27907,
27908,
27909,
27910,
27911,
27912,
27913,
27914,
27915,
27916,
27917,
27918,
27919,
27920,
27921,
27922,
27923,
27924,
27925,
27926,
27927,
27928,
27929,
27930,
27931,
27932,
27933,
27934,
27935,
27936,
27937,
27938,
27939,
27940,
27941,
27942,
27943,
27954,
27986,
27987,
27988,
27989,
27990,
27991,
27992,
27993,
27994,
27995,
27996,
27997,
27998,
27999,
28000,
28001,
28002,
28003,
28115,
28116,
28117,
28118,
28119,
28120,
28121,
28122,
28123,
28124,
28125,
28126,
28127,
28128,
28129,
28130,
28131,
28132,
28133,
28134,
28135,
28136,
28137,
28138,
28148,
28149,
28150,
28151,
28152,
28208,
28248,
28249,
28289,Dreadmaul Hold
28290,
28291,
28292,
28293,
28294,
28295,Dreadmaul Post
28296,
28297,
28298,
28299,
28300,
28301,
28302,
28303,
28304,
28305,
28306,
28307,
28308,
28309,
28310,Serpent's Coil
28311,Blackrock Spire
28312,
28313,
28314,
28315,
28316,
28317,
28318,
28319,
28320,
28321,
28322,
28323,
28324,
28325,
28326,
28327,
28328,
28329,
28330,
28331,
28332,
28333,
28334,
28335,
28336,
28337,
28338,
28339,
28340,
28341,
28342,
28343,
28344,
28345,
28346,
28347,
28348,
28349,
28350,
28351,
28352,
28353,
28354,
28355,
28356,
28357,
28358,
28359,
28360,
28361,
28362,
28363,
28364,
28365,
28366,
28367,
28368,
28369,
28370,
28371,
28372,
28373,
28374,
28375,
28376,
28377,
28378,
28379,
28380,
28381,
28382,
28383,
28384,
28385,
28386,
28387,
28388,
28389,
28390,
28391,
28392,
28393,
28394,
28395,
28396,
28397,
28398,
28399,
28400,
28401,
28402,
28403,
28404,
28405,
28406,
28407,
28408,
28409,
28410,
28411,
28412,
28413,
28414,
28415,
28416,
28417,
28418,
28419,
28420,
28421,
28422,
28423,
28424,
28425,
28426,
28427,
28428,
28429,
28430,
28431,
28432,
28433,
28434,
28435,
28436,
28437,
28438,
28439,
28440,
28441,
28442,
28443,
28444,
28445,
28446,
28447,
28448,
28449,
28450,
28451,
28452,
28453,
28454,
28455,
28456,
28457,
28458,
28459,
28460,
28461,
28462,
28463,
28464,
28465,
28466,
28467,
28468,
28469,
28470,
28471,
28472,
28473,
28474,
28475,
28476,
28477,
28478,
28479,
28480,
28481,
28482,
28483,
28484,
28485,
28486,
28487,
28488,
28489,
28490,
28491,
28492,Firewatch Ridge
28493,
28494,
28495,
28496,
28497,
28498,
28499,
28500,The Slag Pit
28501,
28502,
28503,
28504,
28505,
28506,
28507,
28508,
28509,
28510,
28511,The Grand Vestibule
28512,The Grand Vestibule
28513,
28514,
28515,
28516,
28538,
28539,
28540,
28541,Chamber of Blood
28542,The Broken Hall
28543,
28544,
28545,Hall of Bones
28546,
28547,
28548,
28549,
28550,
28551,
28552,The Butchery
28553,Hall of Ritual
28554,
28555,
28556,
28557,
28558,
28559,
28560,
28561,Hall of Masks
28562,
28563,
28564,
28565,
28566,
28567,Hall of Bones
28568,Hall of Bones
28569,
28570,
28571,
28572,
28573,Den of the Caller
28574,Hall of Bones
28575,
28576,Hall of Bones
28577,The Temple of Atal'Hakkar
28578,
28579,
28585,
28586,
28588,
28589,
28590,Razorfen Downs
28591,
28592,Spiral of Thorns
28593,
28594,Spiral of Thorns
28595,The Bone Pile
28596,The Caller's Chamber
28597,The Murder Pens
28598,The Murder Pens
28599,
28600,
28601,
28602,
28603,Spiral of Thorns
28604,Spiral of Thorns
28606,
28607,
28608,
28609,
28610,
28611,
28612,
28613,
28614,
28615,
28637,
28638,The Molten Core
28639,
28640,
28641,
28642,
28643,
28644,
28645,Ragnaros' Lair
28646,
28647,
28648,
28649,
28650,
28651,Magmadar Cavern
28678,The Salty Sailor Tavern
28743,Undercity
28744,
28745,War Quarter
28746,War Quarter
28747,
28748,Ruins of Lordaeron
28749,Ruins of Lordaeron
28750,Ruins of Lordaeron
28751,Ruins of Lordaeron
28752,Ruins of Lordaeron
28753,Ruins of Lordaeron
28754,Ruins of Lordaeron
28755,Ruins of Lordaeron
28756,Ruins of Lordaeron
28757,Ruins of Lordaeron
28758,Ruins of Lordaeron
28759,Ruins of Lordaeron
28760,Ruins of Lordaeron
28761,Ruins of Lordaeron
28762,Ruins of Lordaeron
28763,Ruins of Lordaeron
28764,Ruins of Lordaeron
28765,Ruins of Lordaeron
28766,Ruins of Lordaeron
28767,Ruins of Lordaeron
28768,Ruins of Lordaeron
28769,Ruins of Lordaeron
28770,Ruins of Lordaeron
28771,Ruins of Lordaeron
28772,Ruins of Lordaeron
28773,Ruins of Lordaeron
28774,Ruins of Lordaeron
28775,Ruins of Lordaeron
28776,Ruins of Lordaeron
28777,Ruins of Lordaeron
28778,Ruins of Lordaeron
28779,Ruins of Lordaeron
28780,Ruins of Lordaeron
28781,Ruins of Lordaeron
28782,Trade Quarter
28783,Trade Quarter
28784,Trade Quarter
28785,Trade Quarter
28786,Trade Quarter
28787,Trade Quarter
28788,Trade Quarter
28789,Trade Quarter
28790,Trade Quarter
28791,Canals
28792,
28793,
28794,Canals
28795,Canals
28796,Canals
28797,Sewers
28798,Sewers
28799,Sewers
28800,Sewers
28801,Sewers
28802,Sewers
28803,Sewers
28804,
28805,
28806,
28807,
28808,
28809,
28810,
28811,
28812,
28813,
28814,
28815,Sewers
28816,Sewers
28817,Sewers
28818,
28819,
28820,
28821,
28822,
28823,
28824,
28825,
28826,
28827,
28828,
28829,Rogues' Quarter
28830,Magic Quarter
28831,
28832,
28833,
28834,
28835,Canals
28836,Canals
28837,Canals
28838,Canals
28839,Canals
28840,
28841,
28842,
28843,
28844,Royal Quarter
28845,Royal Quarter
28846,Royal Quarter
28847,Royal Quarter
28848,Royal Quarter
28849,The Apothecarium
28850,The Apothecarium
28851,The Apothecarium
28852,The Apothecarium
28853,
28854,
28855,
28856,
28857,The Apothecarium
28858,The Apothecarium
28859,Magic Quarter
28860,War Quarter
28861,Magic Quarter
28862,War Quarter
28863,Rogues' Quarter
28864,Ruins of Lordaeron
28865,Ruins of Lordaeron
28866,Ruins of Lordaeron
28867,Ruins of Lordaeron
28868,Ruins of Lordaeron
28869,Sewers
28870,Canals
28871,The Apothecarium
28872,Sewers
28873,
28874,Ruins of Lordaeron
28875,Ruins of Lordaeron
28876,Trade Quarter
28877,
28878,
28879,
28880,Canals
28881,The Apothecarium
28882,Ruins of Lordaeron
28883,Rogues' Quarter
28884,Magic Quarter
28885,Trade Quarter
28886,Trade Quarter
28887,Trade Quarter
28888,Trade Quarter
28889,Trade Quarter
28890,Trade Quarter
28891,Trade Quarter
28892,
28893,Canals
28894,The Apothecarium
28895,Rogues' Quarter
28896,Royal Quarter
28897,Royal Quarter
28898,Canals
28899,Canals
28900,Canals
28901,Canals
28902,Canals
28903,
28904,The Apothecarium
28905,War Quarter
28906,Canals
28907,Canals
28908,Canals
28909,Canals
28910,Canals
28911,Canals
28912,Canals
28913,Magic Quarter
28914,Canals
28915,Canals
28916,Canals
28917,Canals
28918,Canals
28919,Canals
28920,Canals
28921,Rogues' Quarter
28922,The Apothecarium
28923,Ruins of Lordaeron
28924,Sewers
28925,The Apothecarium
28926,The Apothecarium
28927,The Apothecarium
28928,Canals
28929,Canals
28930,Canals
28931,Canals
28932,Canals
28933,Canals
28934,Canals
28935,Canals
28936,Magic Quarter
28937,Canals
28938,Ruins of Lordaeron
28939,Ruins of Lordaeron
28940,Ruins of Lordaeron
28941,Ruins of Lordaeron
28942,Trade Quarter
28943,Trade Quarter
28944,Canals
28945,Ruins of Lordaeron
28946,Ruins of Lordaeron
28947,Ruins of Lordaeron
28948,Ruins of Lordaeron
28949,Trade Quarter
28950,Sewers
28951,Canals
28952,Canals
28953,Canals
28954,Trade Quarter
28955,Rogues' Quarter
28956,Ruins of Lordaeron
28957,Ruins of Lordaeron
28958,Trade Quarter
28959,
28960,Trade Quarter
28961,Canals
28962,Scarlet Monastery
28963,
28964,
28965,
28966,
28967,
28968,
28969,
28970,
28971,The Grand Vestibule
28972,The Grand Vestibule
28973,The Grand Vestibule
28974,
28975,
28976,
28977,
28978,
28979,
28980,
28981,
28982,
28983,
29089,
29090,
29091,
29092,Defias Hideout
29093,
29094,
29095,Defias Hideout
29096,
29097,
29098,
29099,
29100,
29101,
29102,
29103,
29104,
29105,The Deadmines
29106,
29107,
29108,
29109,
29110,
29111,
29112,
29113,
29114,
29115,
29116,
29117,
29118,
29119,
29120,
29121,
29122,
29123,
29124,Defias Hideout
29125,Defias Hideout
29126,Defias Hideout
29127,Defias Hideout
29128,
29129,
29130,
29131,
29132,
29133,
29134,
29135,
29136,
29137,
29138,
29139,
29140,
29141,
29142,
29143,
29144,Blackfathom Deeps
29145,
29146,
29147,
29153,
29154,
29155,
29156,
29157,
29158,
29159,
29160,
29161,
29162,
29163,
29164,
29165,
29166,
29167,
29168,The Gaping Chasm
29169,The Gaping Chasm
29170,
29171,
29172,
29173,
29174,The Noxious Lair
29175,
29176,
29177,
29178,
29179,
29180,
29181,
29182,
29183,
29184,
29185,The Writhing Deep
29186,
29187,
29188,
29189,
29190,
29191,
29192,
29193,The Writhing Deep
29194,
29195,
29196,
29197,
29198,
29199,
29200,
29201,
29202,
29208,
29209,
29252,
29253,
29254,
29255,
29279,
29280,
29281,
29282,
29283,
29284,
29285,
29286,
29287,
29288,
29289,
29328,
29329,
29330,
29331,
29332,
29333,
29334,The Venture Co. Mine
29335,
29336,
29337,
29338,
29339,
29340,
29341,
29342,
29343,
29344,
29345,
29346,
29347,
29348,
29349,
29350,
29351,
29352,
29353,
29354,
29355,
29356,Palemane Rock
29357,
29358,
29359,
29360,
29361,Azurelode Mine
29362,
29363,
29364,
29365,
29366,
29367,
29368,
29369,
29370,
29371,
29372,
29373,Fungal Rock
29374,
29375,
29376,
29377,
29378,
29379,Rethban Caverns
29380,
29381,
29382,
29383,
29384,
29385,
29386,
29388,Drywhisker Gorge
29389,
29390,
29391,
29392,
29393,
29394,Raptor Ridge
29395,
29396,
29397,
29398,
29399,
29400,
29401,
29402,
29403,
29404,
29405,
29406,
29407,
29408,
29409,
29410,
29411,Garrison Armory
29412,
29413,
29414,
29415,
29416,
29417,Jintha'Alor
29418,
29419,
29420,
29421,
29422,
29453,The Deadmines
29454,
29455,
29456,
29457,
29458,
29459,
29460,
29461,Blackwing Lair
29462,Nefarian's Lair
29463,
29464,
29465,
29466,Nefarian's Lair
29467,
29468,Cask Hold
29469,
29470,Dragonmaw Garrison
29471,Shadow Wing Lair
29472,Shadow Wing Lair
29473,Shadow Wing Lair
29474,Halls of Strife
29475,Halls of Strife
29476,Halls of Strife
29477,Halls of Strife
29478,Halls of Strife
29479,
29509,Echomok Cavern
29510,
29511,
29512,
29513,
29514,
29515,
29516,
30099,
30105,
30106,
30107,
30108,
30109,
30110,
30111,
30112,
30113,
30114,
30115,
30116,
30117,
30118,
30119,
30120,
30121,
30122,
30123,
30124,
30125,
30126,
30127,
30128,
30129,
30130,
30131,
30132,
30133,
30134,
30135,
30136,
30137,
30138,
30139,
30140,
30141,Shrine of the Five Khans
30142,Shrine of the Five Khans
30143,Shrine of the Five Khans
30144,Shrine of the Five Khans
30145,Shrine of the Five Khans
30146,Shrine of the Five Khans
30147,
30148,
30149,
30150,Ambershard Cavern
30151,
30152,
30153,
30154,
30155,
30156,
30157,
30158,
30159,
30160,
30161,Ambershard Cavern
30162,Shadowshard Cavern
30163,Shadowshard Cavern
30164,Shadowshard Cavern
30165,Shadowshard Cavern
30166,Shadowshard Cavern
30167,Shadowshard Cavern
30168,Shadowshard Cavern
30169,
30170,
30171,Shadowshard Cavern
30172,Shadowshard Cavern
30173,Shadowshard Cavern
30174,Ambershard Cavern
30175,Ambershard Cavern
30176,Ambershard Cavern
30177,Ambershard Cavern
30178,Ambershard Cavern
30179,Ambershard Cavern
30180,Ambershard Cavern
30181,Ambershard Cavern
30182,Ambershard Cavern
30183,Ambershard Cavern
30184,Shadowshard Cavern
30189,
30190,
30191,
30192,SunkenTemple
30193,
30194,
30195,
30196,
30197,
30198,
30199,
30200,
30201,
30202,
30203,
30204,
30205,
30206,
30207,
30208,
30209,
30210,
30211,
30212,
30213,
30214,
30215,
30216,
30217,
30218,
30219,
30220,
30221,
30222,
30223,
30224,
30225,
30226,
30227,
30228,
30229,
30230,
30231,
30232,
30233,
30234,
30235,
30236,
30237,
30238,
30239,
30240,
30241,
30242,
30243,
30244,
30245,
30246,
30247,
30248,
30249,
30250,
30251,
30252,
30253,
30254,
30255,
30256,
30257,
30258,
30259,
30260,
30261,
30262,
30263,
30264,
30265,
30266,
30267,
30268,
30269,
30270,
30271,
30272,
30273,
30274,
30275,
30348,
30349,
30350,
30351,
30352,
30353,
30354,Trade District
30508,
30509,
30510,
30511,
30512,
30513,
30514,
30515,
30516,
30517,
30518,
30519,
30520,
30521,
30524,
30525,
30526,
30527,
30554,
30568,
30569,
30570,
30588,
30868,
30869,
30870,
30871,
30872,
30873,
30874,
30875,
30876,
30877,
30878,
30888,
30889,
30908,
30909,Shadow Hold
30910,Shadow Hold
30911,Shadow Hold
30912,Shadow Hold
30913,Shadow Hold
30914,Shadow Hold
30915,
30916,
30922,Shadow Hold
30923,Shadow Hold
