ID,AreaName_lang
39609,
39610,
39611,
39616,
39617,
39618,
39619,
39620,
39622,
39624,
39625,
39626,
39627,
39628,
39629,
39631,
39632,
39633,
39635,
39636,
39637,
39638,
39639,
39640,
39645,Sanctuary of Shadows
39648,Den of Mortal Delights
39649,Den of Mortal Delights
39655,
39656,
39657,
39660,
39661,
39662,
39664,
39665,Butcher's Stand
39668,Containment Core
39669,
39671,Stasis Block: Trion
39672,Stasis Block: Trion
39674,
39677,
39678,The Deathforge
39680,
39681,
39684,
39685,
39686,
39687,
39693,Lower City
39695,
39696,
39697,
39698,
39699,
39700,
39701,
39702,
39703,
39704,
39705,
39706,
39707,
39708,
39709,
39712,
39713,
39714,
39716,
39717,
39718,
39720,
39724,
39725,
39726,
39728,
39730,
39731,
39732,
39733,
39734,
39735,
39736,
39737,
39743,
39744,
39745,
39746,
39747,
39748,
39749,Lower City
39756,
39757,
39758,
39759,
39761,
39762,
39764,World's End Tavern
39765,
39766,
39768,
39770,
39771,
39772,
39773,
39774,Containment Core
39775,
39776,Containment Core
39777,Stasis Block: Maximus
39778,
39779,
39780,Stasis Block: Trion
39781,Stasis Block: Trion
39782,
39783,
39784,
39786,
39787,
39788,
39791,
39792,
39811,
39814,
39817,Wayfarer's Rest
39818,
39819,Wayfarer's Rest
39820,
39821,Wayfarer's Rest
39822,
39823,
39825,
39827,
39829,
39831,
39833,
39835,
39836,
39837,
39838,
39839,
39840,
39841,
39842,
39843,
39844,
39845,
39846,
39847,
39848,
39849,
39850,
39851,
39852,
39853,
39854,
39855,
39856,
39857,
39858,
39859,
39860,
39861,
39862,
39863,
39864,
39865,
39866,
39867,
39868,
39869,
39870,
39871,
39872,
39873,
39874,
39875,
39876,
39877,
39878,
39879,
39880,
39881,
39882,
39883,
39884,
39885,
39886,
39887,
39889,
39890,
39891,
39892,
39893,
39894,
39896,
39898,
39899,
39900,
39901,
39902,
39903,
39904,
39905,
39906,
39907,
39908,
39909,
39910,
39911,
39912,
39913,
39914,
39915,
39916,
39917,Scryer's Tier
39918,Shrine of Unending Light
39921,
39922,
39923,
39924,
39926,
39928,
39929,
39930,
39931,
39932,
39933,
39934,
39935,
39936,
39937,
39938,
39942,
39946,
39947,
39948,
39949,
39950,
39952,
39953,
39954,
39955,
39956,
39957,
39958,
39959,
39960,
39961,
39962,
39963,
39964,
39965,
39966,
39967,
39968,
39969,
39970,
39971,
39972,Aldor Rise
39980,Terrace of Light
39982,Bank
39985,Bank
40010,Lower City
40014,
40017,Lower City
40025,World's End Tavern
40026,
40036,
40057,Scryer's Tier
40058,Shrine of Unending Light
40062,Aldor Rise
40084,
40087,Lower City
40090,The Seer's Library
40091,The Seer's Library
40106,Inn
40111,Terrace of Light
40112,Terrace of Light
40119,
40120,
40121,
40122,
40123,
40124,
40125,
40126,
40127,
40128,
40129,
40130,
40131,
40132,
40133,
40134,
40135,
40136,
40137,
40138,
40139,
40140,
40141,
40142,
40143,
40144,
40145,
40150,
40171,Aldor Rise
40172,Aldor Rise
40195,
40196,
40197,
40198,
40199,
40200,
40201,
40202,
40203,
40204,
40205,
40206,
40207,
40208,
40209,
40210,
40211,
40212,
40213,
40214,
40215,
40216,
40217,
40220,
40221,
40222,
40223,
40224,
40225,
40226,
40227,
40229,
40234,Inn
40235,Inn
40238,
40239,
40240,
40241,
40242,
40243,
40244,
40245,
40246,
40247,
40248,
40249,
40250,
40251,Thrallmar Mine
40252,Honor Hold Mine
40253,
40254,
40255,
40256,
40257,
40258,
40259,
40260,
40261,
40262,
40263,
40264,
40265,
40266,
40267,
40269,
40270,
40271,
40272,
40274,
40275,
40276,
40277,
40278,
40279,
40280,
40281,
40282,
40283,Tempest Bridge
40284,The Crucible
40285,
40286,
40287,
40288,
40290,
40291,
40294,
40295,
40296,
40297,
40299,
40300,
40301,
40302,
40303,
40304,
40305,
40306,
40307,
40308,
40309,
40310,
40311,
40312,
40315,
40316,
40317,
40318,
40319,
40320,
40321,
40322,
40323,
40324,
40325,
40326,
40327,
40328,
40329,
40330,
40331,
40332,
40333,
40334,
40336,
40337,
40338,
40339,
40340,
40341,
40342,
40343,
40344,
40345,Halls of Anguish
40346,Gorefiend's Vigil
40347,Gorefiend's Vigil
40348,Shrine of Lost Souls
40349,
40350,
40352,
40353,
40354,
40355,
40356,
40359,
40360,
40363,
40364,
40365,
40366,
40369,
40370,
40377,Lower City
40378,Lower City
40381,Lower City
40382,Lower City
40385,Aldor Rise
40386,Aldor Rise
40389,Lower City
40390,Lower City
40411,Lower City
40412,Lower City
40427,
40428,
40429,
40430,
40431,
40434,
40435,
40436,
40437,
40438,
40439,
40440,
40441,
40442,
40443,
40444,
40445,
40446,
40447,
40448,
40449,
40450,
40453,
40454,
40455,
40456,
40457,
40458,
40459,
40460,
40461,
40462,
40463,
40480,
40481,
40482,
40483,
40484,
40485,
40486,
40487,
40488,
40489,
40490,
40491,
40492,
40493,
40494,
40495,
40496,
40497,
40498,
40499,
40500,
40501,
40502,
40503,
40504,
40505,
40506,
40507,
40508,
40509,
40510,
40511,Inner Sanctum
40512,Inner Sanctum
40513,
40514,
40515,
40516,
40517,
40518,
40519,
40520,
40521,
40522,
40523,
40524,
40525,
40526,
40527,
40528,
40529,
40530,
40531,
40532,
40533,
40534,
40535,
40536,
40537,
40538,
40539,
40541,
40542,
40543,
40544,
40545,
40546,
40547,
40548,
40549,
40550,
40551,
40552,
40553,
40554,
40555,
40556,
40559,
40560,
40561,
40562,
40563,
40564,
40565,
40566,
40567,
40568,
40569,
40570,
40571,
40572,
40573,
40574,
40575,
40576,
40577,
40578,
40579,
40580,
40581,
40582,
40583,
40584,
40585,
40586,
40587,
40588,
40589,
40590,
40591,
40592,
40593,
40594,
40595,
40596,
40597,
40598,
40599,
40600,
40601,
40602,
40603,
40604,
40605,
40606,
40607,
40608,
40609,
40610,
40611,
40612,
40613,
40614,
40615,
40616,
40617,
40618,
40619,
40620,
40621,
40622,
40623,
40624,
40625,
40626,
40629,
40630,
40631,
40633,
40636,
40637,Tempest Bridge
40638,Tempest Bridge
40639,Tempest Bridge
40640,
40641,
40643,
40644,
40645,
40646,
40647,
40648,
40649,
40650,
40651,
40652,
40653,
40654,
40655,
40657,
40659,
40661,
40662,
40663,
40665,
40666,
40667,
40668,
40669,
40670,
40671,
40672,
40673,
40674,
40675,
40676,
40677,
40678,
40679,
40680,
40681,
40682,
40683,
40684,
40685,
40686,
40687,
40688,
40689,
40690,
40691,
40692,
40693,
40694,
40695,
40696,
40697,
40698,
40699,
40700,
40701,
40702,
40703,
40704,
40705,
40706,
40707,
40708,
40709,
40711,
40712,
40713,
40714,
40715,
40716,
40717,
40718,
40719,
40720,
40721,
40722,
40723,
40724,
40725,
40726,
40727,
40728,
40729,
40730,
40731,
40732,
40733,
40734,
40735,
40736,
40737,
40738,
40739,
40740,
40741,
40742,
40743,
40744,
40745,
40746,
40747,
40748,
40749,
40750,
40751,
40752,
40753,
40754,
40755,
40756,
40757,
40758,
40759,
40760,
40762,
40763,
40764,
40765,
40766,
40767,
40768,
40769,
40772,
40774,
40775,
40776,
40777,
40778,
40779,
40780,
40781,
40782,
40783,
40784,
40785,
40786,
40787,
40788,
40789,
40790,
40791,
40792,
40807,Mana Tombs
40808,Shadow Labyrinth
40809,Sethekk Halls
40823,
40824,
40825,Auchenai Crypts
40829,
40831,
40848,
40849,
40850,
40851,
40852,
40853,
40854,
40855,
40856,
40857,
40858,
40859,
40860,
40861,
40862,
40863,
40864,
40865,
40866,
40867,
40868,
40869,
40870,
40871,
40872,
40873,
40874,
40875,
40876,
40877,
40878,
40879,
40880,
40881,
40882,
40883,
40884,
40885,
40886,
40887,
40888,
40889,
40890,
40891,
40892,
40893,
40894,
40895,
40896,
40897,
40898,
40899,
40900,
40901,
40902,
40903,
40904,
40905,
40906,
40907,
40908,
40909,
40910,
40911,
40912,
40913,
40914,
40915,
40916,
40917,
40918,
40919,
40920,
40921,
40922,
40923,
40924,The Sewer
40925,The Sewer
40926,
40929,
40930,
40932,
40933,
40934,
40935,
40936,
40937,
40938,
40939,
40940,
40941,
40942,
40943,
40944,
40946,
40947,
40948,
40949,
40950,
40951,
40952,
40953,
40954,
40955,
40956,
40957,
40958,
40959,
40960,
40961,
40962,
40963,
40964,
40965,
40966,
40967,
40968,
40969,
40970,
40971,
40972,
40973,
40974,
40975,
40976,
40977,
40978,
40979,
40980,
40981,
40982,
40983,
40984,
40985,
40986,
40987,
40988,
40989,The Refectory
40990,Den of Mortal Delights
40991,Grand Promenade
40992,
40993,Gorefiend's Vigil
40994,Chamber of Command
40995,Den of Mortal Delights
40996,
40997,Gorefiend's Vigil
41000,Temple Summit
41001,Grand Promenade
41002,Den of Mortal Delights
41004,Illidari Training Grounds
41005,
41008,Illidari Training Grounds
41009,Den of Mortal Delights
41010,
41011,
41015,
41016,
41017,
41018,
41019,
41020,
41021,
41022,Karabor Sewers
41023,Karabor Sewers
41024,Karabor Sewers
41025,
41026,Karabor Sewers
41027,Karabor Sewers
41028,Karabor Sewers
41029,
41030,
41032,
41033,
41034,
41035,
41036,
41037,
41038,The Arachnid Quarter
41039,The Arachnid Quarter
41040,The Arachnid Quarter
41041,The Arachnid Quarter
41042,The Arachnid Quarter
41043,The Arachnid Quarter
41044,The Arachnid Quarter
41045,The Plague Quarter
41046,The Plague Quarter
41047,The Plague Quarter
41048,The Plague Quarter
41049,The Plague Quarter
41050,The Plague Quarter
41051,The Military Quarter
41052,The Military Quarter
41053,The Military Quarter
41054,The Military Quarter
41055,The Military Quarter
41056,The Construct Quarter
41057,The Construct Quarter
41058,The Construct Quarter
41059,The Construct Quarter
41060,The Construct Quarter
41061,The Construct Quarter
41062,The Outer Ring
41063,The Outer Ring
41064,The Outer Ring
41065,The Outer Ring
41067,The Outer Ring
41068,The Outer Ring
41069,The Outer Ring
41071,The Outer Ring
41072,The Outer Ring
41073,The Outer Ring
41074,The Outer Ring
41075,The Outer Ring
41076,The Outer Ring
41077,The Outer Ring
41078,The Outer Ring
41080,The Outer Ring
41081,The Outer Ring
41082,The Outer Ring
41084,The Outer Ring
41085,The Outer Ring
41087,The Outer Ring
41089,The Outer Ring
41091,The Outer Ring
41092,The Outer Ring
41093,The Outer Ring
41094,The Outer Ring
41095,The Outer Ring
41097,The Outer Ring
41098,The Outer Ring
41099,The Necrotic Vault
41100,Maexxna's Nest
41101,The Outer Ring
41102,The Outer Ring
41103,The Outer Ring
41104,The Outer Ring
41105,The Outer Ring
41106,The Outer Ring
41107,
41108,
41114,
41118,Halls of Anguish
41119,Gorefiend's Vigil
41120,Gorefiend's Vigil
41121,Shrine of Lost Souls
41124,Karabor Sewers
41125,Karabor Sewers
41126,Karabor Sewers
41127,
41128,Karabor Sewers
41129,Karabor Sewers
41130,Karabor Sewers
41133,The Refectory
41134,Den of Mortal Delights
41135,Grand Promenade
41136,
41137,Gorefiend's Vigil
41138,Chamber of Command
41139,Den of Mortal Delights
41140,
41141,Gorefiend's Vigil
41144,Temple Summit
41145,Grand Promenade
41146,Den of Mortal Delights
41148,Illidari Training Grounds
41149,
41152,Illidari Training Grounds
41153,Den of Mortal Delights
41160,Sanctuary of Shadows
41163,Den of Mortal Delights
41164,Den of Mortal Delights
41167,
41168,
41176,
41177,
41178,
41179,
41180,
41181,
41182,
41183,
41184,
41185,
41186,
41187,
41188,
41189,
41190,
41191,
41192,
41193,
41194,
41195,
41196,
41197,
41198,
41199,
41200,
41201,
41202,
41203,
41204,
41205,
41206,
41207,
41208,
41209,
41210,
41211,
41212,
41213,
41214,
41215,
41216,
41217,
41218,
41219,
41220,
41221,
41222,
41223,
41224,
41225,
41226,
41227,
41228,
41229,
41230,
41231,
41232,
41233,
41234,
41235,
41236,
41237,
41238,
41239,
41240,
41241,
41242,
41244,
41245,
41246,
41247,
41248,
41249,
41250,
41251,
41252,
41253,
41254,
41255,
41256,
41257,
41259,
41260,
41261,
41262,
41263,Gorefiend's Vigil
41264,Gorefiend's Vigil
41265,Gorefiend's Vigil
41266,Gorefiend's Vigil
41267,Gorefiend's Vigil
41268,Gorefiend's Vigil
41269,
41270,
41271,
41272,
41273,
41276,
41277,
41278,
41280,
41281,
41283,
41284,
41285,
41287,
41292,
41293,
41294,
41295,
41300,
41301,
41302,
41303,
41304,
41305,
41306,
41310,Gorefiend's Vigil
41311,Gorefiend's Vigil
41312,
41313,
41314,
41315,
41316,
41317,
41318,
41321,
41323,
41324,
41325,
41326,
41327,
41328,
41329,
41330,
41331,
41332,
41333,
41334,
41335,
41336,
41337,
41338,
41339,
41340,
41341,
41343,
41345,
41347,
41349,
41352,
41353,
41354,
41355,
41356,
41357,
41359,
41360,
41361,
41362,
41363,
41364,
41365,
41367,Utgarde Keep
41369,
41371,
41373,Den of Mortal Delights
41374,Den of Mortal Delights
41375,
41376,
41377,
41378,
41379,
41380,
41381,
41382,
41383,
41385,
41386,
41388,
41389,
41390,
41392,
41393,
41394,
41395,
41396,
41397,
41398,
41399,
41400,Illidari Training Grounds
41401,Illidari Training Grounds
41402,Illidari Training Grounds
41403,Illidari Training Grounds
41404,Illidari Training Grounds
41405,Illidari Training Grounds
41406,Sanctuary of Shadows
41407,Sanctuary of Shadows
41408,Karabor Sewers
41409,Karabor Sewers
41412,
41413,
41414,
41415,
41416,
41417,
41418,
41419,
41420,
41421,
41422,
41423,
41424,
41425,
41426,
41427,
41428,
41429,
41430,
41431,
41432,
41465,
41467,
41468,
41469,
41470,
41471,
41472,
41473,Trophy Hall
41496,
41498,
41499,
41500,
41502,
41503,
41504,
41505,
41507,The Nexus
41524,
41525,The Singing Grove
41546,
41554,
41571,
41573,
41574,
41575,
41576,
41577,
41579,
41580,
41581,
41582,
41594,
41596,
41597,
41598,
41599,
41600,
41601,
41602,
41603,
41604,
41606,
41607,
41608,
41609,
41610,
41612,
41613,
41614,
41615,
41616,
41617,
41618,
41619,
41620,
41621,
41622,
41624,
41625,
41626,
41627,
41628,
41629,
41630,
41631,
41632,
41633,
41634,
41635,
41636,
41637,
41638,
41640,
41641,
41642,
41646,
41647,
41648,
41649,
41651,
41654,
41655,
41658,
41659,The Deadmines
41660,Ironclad Cove
41661,Ironclad Cove
41662,Ironclad Cove
41663,Ironclad Cove
41664,Ironclad Cove
41665,Ironclad Cove
41666,Ironclad Cove
41667,Ironclad Cove
41668,Ironclad Cove
41669,Ironclad Cove
41670,
41674,
41675,
41676,
41678,
41680,Tyr's Terrace
41681,
41682,The Oculus
41685,Band of Transmutation
41687,
41688,
41689,
41690,
41691,
41692,
41693,
41694,
41696,
41697,
41698,
41699,
41700,
41701,
41702,
41703,
41704,
41705,
41708,
41709,
41710,
41713,
41714,
41715,
41716,
41717,
41718,
41719,
41721,Terrace of the Sun
41724,Parhelion Plaza
41725,
41726,Sanguine Chamber
41727,Den of Iniquity
41729,Witch's Sanctum
41730,
41733,Witch's Sanctum
41734,Witch's Sanctum
41736,Shrine of the Eclipse
41739,
41741,
41742,
41743,
41744,
41745,
41756,
41759,
41760,
41761,
41762,
41763,
41765,
41766,
41767,
41768,
41769,
41770,
41771,
41772,
41773,
41775,
41776,
41777,
41778,
41779,
41780,
41781,
41782,
41783,
41784,
41785,
41786,
41787,
41788,
41789,
41790,
41791,
41792,
41793,
41794,
41797,
41798,
41800,
41802,
41804,
41806,Grommash Hold
41807,Grommash Hold
41815,Winter's Terrace
41816,
41817,Furnace of Hate
41818,Furnace of Hate
41822,
41823,Dragonflayer Pens
41824,Dragonflayer Pens
41825,Reavers' Hall
41828,Njorn Stair
41829,Nidvar Stair
41830,Tyr's Terrace
41831,Njorn Stair
41832,Nidvar Stair
41833,
41834,
41835,
41836,
41838,
41839,
41840,
41841,
41845,
41846,
41847,
41848,Dragonflayer Pens
41849,Dragonflayer Pens
41850,Reavers' Hall
41853,Njorn Stair
41854,
41855,Furnace of Hate
41856,Furnace of Hate
41857,
41859,Nidvar Stair
41860,Tyr's Terrace
41861,Njorn Stair
41862,Nidvar Stair
41865,Tyr's Terrace
41867,
41868,Trophy Hall
41903,
41910,
41911,
41912,
41913,
41914,
41915,
41917,
41918,
41919,
41920,
41921,
41923,
41926,
41927,
41928,
41929,Njorn Stair
41930,Njorn Stair
41931,Njorn Stair
41932,Njorn Stair
41933,
41934,
41935,
41936,
41937,
41939,Nidvar Stair
41940,Nidvar Stair
41941,
41942,
41943,
41944,
41946,
41947,
41948,
41949,
41951,
41952,
41953,
41954,
41955,
41956,
41957,
41958,
41959,
41960,
41961,
41964,
41966,
41968,
41969,
41972,
41973,
41976,
41977,
41978,
41979,
41980,
41981,
41982,
41983,
41984,
41985,
41986,
41987,
41988,
41989,
41990,
41992,
41993,
41998,
42000,
42001,The Queen's Reprisal
42002,
42003,
42004,
42005,
42006,
42007,
42008,
42009,The Oblivion
42010,
42011,
42012,
42013,
42014,
42015,
42016,
42017,The Dark Defiance
42018,
42019,
42020,
42021,
42022,
42023,
42024,
42025,
42026,
42027,
42028,
42029,
42030,
42031,
42032,
42033,
42034,
42035,
42036,
42037,
42038,
42040,
42045,
42046,
42047,
42048,
42049,
42050,
42051,
42052,
42053,
42054,
42055,
42056,
42057,
42059,
42060,
42061,
42064,
42065,
42066,
42067,
42068,
42069,
42070,
42071,
42072,
42074,
42075,
42076,
42077,
42082,
42083,
42084,Utgarde Catacombs
42085,Utgarde Catacombs
42086,
42087,Utgarde Catacombs
42088,Utgarde Catacombs
42089,Ring of Judgment
42090,
42091,
42092,
42093,Winter's Terrace
42095,
42096,
42098,Stonewall Lift
42100,
42101,
42102,
42104,Midwall Lift
42106,
42107,
42108,
42110,Vengeance Lift
42112,
42113,
42114,
42116,Excavation Lift
42118,
42119,
42120,
42122,Westwind Lift
42124,
42125,
42126,
42127,Ember Spear Tower
42129,
42130,
42131,
42132,
42133,
42134,
42135,
42136,
42137,
42138,
42139,
42140,
42142,
42145,Band of Transmutation
42149,
42153,
42154,
42156,
42157,
42158,
42159,
42160,
42161,
42162,
42163,
42164,
42165,
42166,
42167,
42168,
42171,Raven's Watch
42172,Raven's Watch
42173,Eagle's Eye
42174,Eagle's Eye
42175,
42176,
42177,
42178,Trophy Hall
42179,
42180,Raven's Watch
42181,
42182,
42183,The Waking Halls
42184,The Waking Halls
42185,The Waking Halls
42186,The Waking Halls
42187,The Waking Halls
42188,The Waking Halls
42191,The Waking Halls
42192,The Waking Halls
42193,The Waking Halls
42196,
42199,
42213,
42214,
42215,
42216,
42218,
42219,
42220,The Waking Halls
42221,
42222,The Waking Halls
42223,
42224,
42225,
42226,
42227,
42228,The Waking Halls
42229,
42230,
42231,
42232,
42233,
42234,
42235,The Waking Halls
42236,
42237,
42238,
42239,
42244,
42245,
42246,
42247,
42248,
42249,
42250,
42252,
42254,
42256,
42258,
42259,King's Hoard
42260,King's Hoard
42261,King's Hoard
42262,
42263,
42264,
42265,
42266,
42267,
42269,
42270,
42271,
42272,
42273,
42274,
42275,
42276,
42277,
42278,
42279,
42280,
42281,
42283,
42284,
42285,Ymiron's Seat
42286,Ymiron's Seat
42287,
42288,
42289,
42290,Ruined Court
42291,
42293,
42294,
42295,
42297,Observance Hall
42298,Observance Hall
42299,Ruined Court
42300,Ruined Court
42301,
42302,
42303,
42304,
42305,
42306,
42308,
42313,
42314,
42315,
42316,Observation Grounds
42317,The Assembly Chamber
42318,
42320,Grand Magister's Asylum
42321,
42322,
42323,
42324,
42325,
42326,
42327,
42328,
42329,
42330,
42333,
42334,
42335,
42336,
42337,
42338,
42339,
42340,
42349,
42351,
42352,
42368,Whisper Gulch
42370,
42371,
42372,
42373,
42374,
42375,
42376,
42377,
42381,
42382,
42387,
42392,The Solar Vigil
42393,
42394,
42395,Halls of Theory
42396,Halls of Theory
42398,
42399,
42400,
42401,
42402,
42408,
42409,
42410,
42411,
42412,
42413,
42414,
42415,
42416,
42419,
42420,
42425,
42426,
42427,
42428,
42429,
42430,
42431,The Stormbreaker
42432,The Stormbreaker
42433,The Stormbreaker
42434,
42435,
42436,
42440,
42441,
42442,
42443,
42444,
42445,
42446,
42447,
42448,
42449,
42450,
42451,
42452,
42453,
42454,
42455,
42456,
42457,
42458,
42459,
42460,
42461,
42462,
42463,
42464,
42465,
42466,
42467,
42473,
42475,
42476,
42477,
42484,
42485,
42486,Falconwing Square
42489,
42491,
42492,
42493,
42494,Walk of Elders
42495,The Shepherd's Gate
42496,Parhelion Plaza
42497,
42498,
42500,
42503,
42504,
42505,
42506,
42507,
42508,
42509,
42510,
42511,
42512,
42513,
42518,
42519,
42520,
42521,
42522,
42523,
42525,
42527,
42529,
42531,
42532,
42534,
42537,
42539,
42541,
42542,
42543,
42545,
42546,
42547,
42548,
42549,
42550,
42551,
42552,
42553,
42554,
42555,
42556,
42560,
42561,
42563,
42564,
42565,
42567,
42568,
42569,
42570,
42571,
42572,
42573,
42574,
42575,
42576,
42577,
42578,
42579,
42580,
42581,
42582,
42583,
42584,
42585,
42586,
42587,
42588,
42589,
42590,
42591,
42592,
42593,
42594,
42595,
42596,Axis of Alignment
42597,Axis of Alignment
42598,Axis of Alignment
42599,Axis of Alignment
42600,Axis of Alignment
42601,Axis of Alignment
42602,Axis of Alignment
42603,Axis of Alignment
42604,Axis of Alignment
42605,
42606,
42607,
42608,
42609,
42610,
42611,
42612,
42613,
42614,
42615,
42616,
42617,
42618,
42619,
42620,
42621,
42624,
42625,
42626,
42629,
42630,
42631,
42632,
42633,
42634,
42635,
42636,
42637,
42638,
42639,
42640,
42641,
42644,
42645,
42647,
42648,
42649,
42650,
42654,
42655,King's Square
42656,Market Row
42657,
42658,
42659,
42660,
42661,
42662,
42663,Elders' Square
42664,
42665,
42667,Festival Lane
42668,Crusaders' Square
42669,
42670,
42671,
42672,
42673,
42674,
42675,
42682,
42683,
42684,
42685,
42686,
42687,
42689,
42691,
42693,
42694,
42695,
42696,
42697,
42698,
42699,
42700,
42702,
42703,
42705,
42706,
42707,
42708,
42709,
42710,
42714,
42715,
42716,
42718,
42719,
42720,
42721,Hall of Stasis
42722,
42723,The Librarium
42724,
42725,
42726,
42727,
42728,
42729,
42730,
42732,
42734,
42735,
42736,
42737,
42738,
42739,
42740,
42742,
42744,
42746,
42747,
42749,
42750,
42751,
42752,
42753,
42754,
42755,
42757,
42759,Shrine of the Eclipse
42760,The Sunwell
42761,
42762,
42763,
42764,
42765,
42766,The Librarium
42767,The Rift
42768,
42769,
42770,
42771,
42772,
42773,Winterfin Caverns
42774,
42775,
42776,
42777,
42778,
42779,
42780,
42788,
42789,
42790,Inner Veil
42791,
42792,
42793,
42794,
42795,
42796,
42797,
42798,
42800,
42803,
42804,
42805,
42806,
42807,
42808,
42810,Talramas
42812,
42813,
42814,Den of Dying
42815,
42816,
42817,
42818,
42819,
42821,
42822,Naxxanar
42823,
42824,Grommash Hold
42825,
42826,
42828,Warsong Hold
42830,Grommash Hold
42831,
42832,
42833,
42834,
42835,
42836,
42837,
42838,
42839,
42842,
42843,
42844,
42845,
42846,
42847,
42848,
42849,
42850,
42851,
42852,
42853,
42854,
42855,
42856,
42857,
42858,
42859,
42860,
42861,
42862,
42863,
42864,
42865,
42866,
42867,
42868,
42869,
42870,
42871,
42872,
42873,
42875,
42876,
42877,
42878,
42879,
42880,
42882,
42884,The Librarium
42885,The Librarium
42886,
42888,Apex Point
42889,
42890,
42891,
42892,
42893,
42894,
42895,
42896,
42897,
42898,
42899,
42900,
42901,
42902,
42903,
42904,
42908,
42909,
42910,
42911,
42912,
42913,
42915,
42916,
42917,
42918,
42919,
42920,
42921,
42922,
42923,
42924,
42925,
42926,
42927,Falconwing Square
42928,
42929,
42930,
42931,
42932,Walk of Elders
42933,The Shepherd's Gate
42934,The Shepherd's Gate
42935,
42936,
42937,
42938,
42939,
42940,
42941,
42942,
42945,
42946,
42947,
42948,
42949,
42950,
42951,
42952,
42953,
42954,
42955,
42963,
42964,
42965,
42966,
42967,
42969,
42970,
42971,
42972,
42973,
42974,
42975,
42976,
42979,
42980,
42981,
42984,
42985,
42986,
42987,
42988,
42989,
42990,
42991,
42992,
42993,
42994,
42995,
42996,
42997,
43039,
43045,
43046,
43047,
43048,
43049,
43050,
43051,
43052,
43053,
43054,
43055,The Forge of Wills
43058,Crystalline Quarry
43060,Hall of the High Father
43066,
43073,
43074,
43075,
43076,
43078,
43079,
43080,
43081,
43082,
43084,The Warlord's Terrace
43085,Draknid Lair
43086,Temple of the Forgotten
43087,Aviary
43091,
43092,
43093,
43095,
43098,
43099,
43100,
43101,
43102,
43103,
43104,
43105,
43106,
43107,
43108,
43109,
43113,
43116,
43117,
43118,
43119,
43123,
43127,
43128,
43129,
43130,
43131,
43132,
43133,
43134,
43135,
43136,
43137,
43138,
43139,
43140,
43141,
43142,
43143,
43144,
43145,
43146,
43147,
43148,
43149,
43150,
43151,
43152,
43153,
43154,
43155,
43156,
43157,
43158,
43159,
43160,
43161,
43162,
43163,
43164,
43165,
43166,
43167,
43168,
43169,
43170,
43171,
43172,
43173,
43174,
43175,
43176,
43177,
43178,
43179,
43180,
43181,
43182,
43183,
43188,
43189,
43191,Hall of Departure
43192,Drak'Tharon Overlook
43193,Hall of Departure
43194,Hall of Departure
43199,
43200,
43202,
43203,
43204,
43205,
43206,
43207,
43208,
43209,
43210,
43211,
43212,
43213,
43214,
43215,
43217,
43220,
43225,The Warlord's Terrace
43226,Draknid Lair
43227,Temple of the Forgotten
43228,Aviary
43229,
43230,
43231,
43233,
43234,
43235,
43236,
43237,
43238,
43239,
43240,
43241,
43242,
43243,
43244,
43245,
43246,The Half Shell
43247,
43248,
43249,
43250,
43251,
43252,
43254,
43260,
43264,
43265,
43266,
43267,
43269,
43270,
43272,
43275,
43276,
43280,Wyrmrest Temple
43287,
43291,
43293,
43295,
43296,Drak'Tharon Keep
43297,
43300,
43305,Ice Heart Cavern
43307,
43308,
43309,
43310,
43311,
43312,
43313,
43314,
43315,
43316,
43317,
43318,
43319,
43320,
43321,
43322,Hall of Return
43324,Hall of Return
43325,Hall of Departure
43327,
43329,
43330,
43331,
43332,
43333,
43334,
43335,
43336,
43337,
43338,
43339,
43340,
43341,
43342,
43343,
43344,
43345,
43346,
43349,
43350,
43351,
43352,
43353,
43354,
43355,
43356,
43357,
43358,
43359,
43360,
43361,
43362,
43363,
43364,
43365,
43366,
43367,
43368,
43369,
43370,
43371,
43372,
43373,
43374,
43375,
43376,
43377,
43379,
43380,
43381,Dalaran
43393,Maw of Neltharion
43394,
43395,
43396,
43397,
43398,
43399,
43401,
43402,
43403,
43404,
43405,
43406,
43407,
43408,Hall of the High Father
43409,Hall of the High Father
43412,Hall of the High Father
43413,Hall of Repose
43414,
43415,
43416,
43417,
43418,
43419,
43420,
43421,
43422,
43423,
43424,
43425,
43426,
43427,
43428,
43429,
43430,
43431,
43432,
43437,
43438,
43439,The Agronomical Apothecary
43442,
43443,Surge Needle
43445,
43446,
43447,
43448,
43449,
43450,
43451,
43452,
43453,
43454,
43455,
43456,
43457,
43459,
43460,
43461,
43462,
43463,
43464,
43465,
43466,
43467,
43468,
43469,
43470,
43471,
43472,
43474,
43475,The Terrestrial Watchtower
43476,Unyielding Garrison
43477,The Iron Crucible
43478,Thundering Overlook
43479,The Terrestrial Watchtower
43480,Hall of the Watchers
43482,
43483,
43484,
43485,
43486,
43487,
43489,
43490,
43491,
43493,Maker's Overlook 
43495,
43496,
43497,
43498,
43499,
43500,
43501,
43502,
43503,
43504,
43505,
43506,
43507,
43508,
43509,
43510,
43511,
43512,
43513,
43514,
43519,
43521,
43522,
43523,
43524,
43525,
43526,
43527,
43529,
43530,
43532,Dalaran
43533,
43534,
43537,
43538,
43543,
43544,
43545,
43546,
43555,
43556,
43557,
43558,
43559,Thor Modan
43561,
43562,
43564,
43565,
43566,
43567,
43568,
43569,Krasus' Landing
