ID,Name_lang,Description_lang
558,Wild Growth,Increases success chance of missions with |C00b3ffffMinions|R by ${$a681}%.
559,King's Blessing,Increases success chance of missions by ${$a682}%.
560,Divine Bulwark,Increases success chance of missions by ${$a683}%.
561,Sword of Light,Increases success chance of missions by ${$a684}%.
562,Guardians of Kings,Increases success chance of missions by ${$a685}% when accompanied by Squires or Shieldbearers.
563,Divine Steed,Reduces mission duration by ${100-$a686*100}%.
564,Light of Valor,A random troop on the mission will recover ${$a687} Vitality.
565,Zeal,Increases success chance of missions with |C00b3ffffMinions|R by ${$a688}%.
566,Absolution,${$a689}% chance on mission success to recover an expired Troop with ${$m689} Vitality.
567,Liadrin's Blessing,Increases success chance of missions with |C00b3ffffHazards|R by ${$a690}%.
568,Grand Crusader,Increases success chance of missions by ${$a691}% when accompanied by Silver Hand Knights or Silver Hand Templar.
569,Blessing of Might,Mission success chance increased by ${$a692}% for every troop Vitality on the mission.
570,Lucky Envelope,Increase success chance of the first mission of the day by ${$a693}%.
571,Living Quarters,Increases the maximum number of Students of the Tiger you can recruit by $a694.
572,Ox Stance,Increases success chance of missions by ${$a695}%.
573,Shuffle,Increases success chance of missions with |C00b3ffffHazards|R by ${$a696}%.
574,Untouchable Brawler,Increases success chance of missions by ${$a697}%.
575,Fierce Tiger Stance,Increases success chance of missions by ${$a698}%.
576,Spinning Crane Kick,Increases success chance of missions with |C00b3ffffMinions|R by ${$a699}%.
577,Lethal Strikes,Increases success chance of missions by ${$a700}%.
578,Bloodlust,Increase success chance of the first mission of the day by ${$a701}%.
579,Elemental Fortitude,"Increases the maximum number of Lesser and Greater Elementals, Earthcallers and Geomancers you can recruit by ${$a702}."
580,Windspeaker's Might,Reduces mission duration of all missions by ${100-$a703*100}%.
581,Masterful Tiger Stance,Increases success chance of missions by ${$a704}%.
582,Masterful Ox Stance,Increases success chance of missions by ${$a705}%.
583,Magma Storm,Increases success chance of missions with |C00b3ffffMinions|R by ${$a706}%.
584,Long Range,Increase success chance of the first mission of the day by ${$a707}%.
585,Sturdy Tents,"Increases the maximum number of Archers, Marksmen, Trackers and Pathfinders you can recruit by ${$a708}."
586,Seal of Elune,Increases success chance of missions with |C00b3ffffSpells|R by ${$a709}%.
587,Frost Nova,Increases success chance of missions with |C00b3ffffMinions|R by ${$a710}%.
588,Arcane Library,Increases the maximum number of Apprentices and Conjurers you can recruit by $a711.
589,Blink,Reduces mission duration of all missions by ${100-$a712*100}%.
591,Roots,Increases success chance of missions with |C00b3ffffMinions|R by ${$a714}%.
592,Travel Form,Reduces mission duration of all missions by ${100-$a715*100}%.
593,Righteous Blessing,Increases success chance of missions with |C00b3ffffMinions|R by ${$a716}%.
594,Argent Call,Increases the maximum number of Silver Hand Knights and Champions you can recruit by $a717.
595,Blessing of Kings,Increase success chance of the first mission of the day by ${$a718}%.
596,Rallying Cry,Increases the success chance of the first mission you send each day by ${$a719}% per troop Vitality.
597,Forced March,Reduces mission duration of all missions by ${100-$a720*100}%.
598,Abundant Valor,Increases the maximum number of Shieldmaidens and Val'kyr you can recruit by $a721.
599,Furious Blows,Increases success chance of missions by ${$a722}%.
600,Mortal Hew,Increases success chance of missions by ${$a723}%.
601,Flight of the Valkyra,Increases success chance of missions with |C00b3ffffHazards|R by ${$a724}%.
602,Thunderstruck,Increases success chance of missions by ${$a725}%.
603,Deathsworn Oath,Increases success chance of missions by ${$a726}%.
604,Death to the Legion,Increases success chance of missions by ${$a727}%.
605,Razorspine Scales,Increases success chance of missions by ${$a728}%.
606,Demon Form,Increases success chance of missions with |C00b3ffffMinions|R or |C00b3ffffHazards|R by ${$a729}%.
607,Glide,Increases success chance of missions with |C00b3ffffHazards|R by ${$a730}%.
608,Outland Tactician,Increases success chance of missions by ${$a731}% when accompanied by Ashtongue Warriors or Naga Myrmidons.
609,Shattered Souls,"Chance to return from a mission with a Soul Fragment, usable to heal troops for 1 Vitality."
610,Immolation Aura,Increases success chance of missions with |C00b3ffffMinions|R by ${$a733}%.
611,Demonic Portals,Reduces mission duration by ${100-$a734*100}%.
612,Metamorphosis,Increases success chance of missions with |C00b3ffffMinions|R or |C00b3ffffHazards|R by ${$a735}%.
613,Commander of the Illidari,Increases success chance of missions by ${$a737}% when accompanied by Illidari Adepts and Transformed Illidari Adepts.
614,The Hunt,Increase success chance of the first mission of the day by ${$a738}%.
615,Training Grounds,"Increases the maximum number of Ashtongue Warriors, Naga Myrmidon, Illidari Adepts and Transformed Illidari Adepts you can recruit by ${$a739}."
616,Vengeful Retreat,Increases success chance of missions with |C00b3ffffMinions|R by ${$a740}%.
617,Infected Bite,Increases success chance of missions by ${$a741}%.
618,Endless Horde,Increases success chance of missions by ${$a742}%.
619,Ebon Presence,Increases success chance of missions by ${$a743}%.
620,Ebon Champion,Random spec [nyi]
621,March of the Damned,Increases success chance of missions by ${$a745}% when accompanied by Packs of Ghouls or Geist Swarms.
622,Path of Frost,Increases success chance of missions with |C00b3ffffHazards|R by ${$a746}%.
623,Consecration,Increases success chance of missions with |C00b3ffffMinions|R by ${$a747}%.
624,Arise My Champion,${$a748}% chance on mission success to recover an expired Troop with ${$m748} Vitality.
625,Blood Belch,Increases success chance of missions with |C00b3ffffMinions|R by ${$a749}%.
626,Frozen Soul,Increases success chance when not accompanied by other Champions by ${$a750}%.
627,Army of the Highlord,Increases success chance of missions by ${$a751}% when accompanied by Ebon Knights or Ebon Ravagers.
628,Death Gate,Reduces mission duration by ${100-$a752*100}%.
629,Call of the Grave,"Increases the maximum number of Ghouls, Geists, Knights and Ravagers you can recruit by ${$a753}."
630,Death's Advance,Increases the success chance for missions with |C00b3ffffHazards|R by ${$a754}%.
631,Swarm,Increases success chance of missions by ${$a755}% when a Ghoul or Geist is on the mission.
632,Nightblade,Increases success chance of missions by ${$a756}%.
633,Avast!,Increases success chance of missions by ${$a757}%.
634,Pick Pocket,"Increases success chance of missions by ${$a896}%. 
Chance to return from a successful mission with an item of value."
635,En Garde,Increases success chance of missions with |C00b3ffffMinions|R by ${$a759}%.
636,Shadowstep,Increases success chance of missions with |C00b3ffffHazards|R by ${$a760}%.
637,Master Assassin,Increases success chance of missions with |C00b3ffffBosses|R by ${$a761}%.
638,Boarding Party,Increases success chance of missions by ${$a764}% when accompanied by Duelists and Pirates.
639,Sticky Fingers,Chance to return from a successful mission with a random item.
640,Leeching Poisons,A random troop on the mission will recover ${$a766} Vitality.
641,Preparation,Increased success chance on missions longer than ${$h767} hours by ${$a767}%.
642,Spy Network,Chance from successful missions to return with a Master Plan. Master Plans are given to Champions to improve success chance.
643,Sneak Attack,Increase success chance of the first mission of the day by ${$a769}%.
644,Assassination,Increases success chance of missions with |C00b3ffffMinions|R by ${$a770}%.
645,Prizefights,Increases the maximum number of Duelists and Pirates you can recruit by $a771.
646,Reincarnation,${$a772}% chance on mission success to recover an expired Troop with $m772 Vitality.
647,Light's Blessing,Increases success chance of missions by ${$a773}%.
648,Divine Star,Increases success chance of missions by ${$a774}%.
649,Smite,Increases success chance of missions by ${$a775}%.
650,Soul Reapers,Increases success chance of missions by ${$a776}% when accompanied by Champions who have Shadow specialization.
651,By A'dal's Light,"Chance to return from a mission with a Healing Well, usable to heal troops for 1 Vitality."
652,Shadowy Insight,Increases success chance of missions with |C00b3ffffHazards|R by ${$a778}%.
653,Resurrection,${$a779}% chance on mission success to recover an expired Troop with ${$m779} Vitality.
654,Light's Guardian,Increases success chance of missions by ${$a780}% when accompanied by a Group of Acolytes or Netherlight Paragons.
655,Focused Will,Increased success chance on missions longer than ${$h781} hours by ${$a781}%.
656,Touch of Madness,Increases success chance of missions by ${$a782}% when accompanied by a Band of Zealots or Dark Zealots.
657,Prayer of Mending,Mission success chance increased by ${$a783}% for every troop Vitality on the mission.
658,Communal Living,Increases the maximum number of Zealots or Dark Zealots you can recruit by $a784.
659,Daily Prayers,Increase success chance of the first mission of the day by ${$a785}%.
660,Pain Suppression,Chance for a random troop to not take ${$a786} vitality damage
661,Disengage,Increases success chance of missions with |C00b3ffffHazards|R by ${$a787}%.
662,Golden Banana,Increases success chance of a single mission by ${$a788$}%. Will be consumed on use.
663,Master Plan,Increases success chance of a single mission by ${$a789}%. Will be consumed on use.
664,7.0 - Test - Troop 200%,7.0 - Test - Troop 200%
665,7.0 - Test - Troop Reduced Duration,7.0 - Test - Troop Reduced Duration
668,Consuming Presence,Increases success chance when not accompanied by other Champions by ${$a794}%.
674,Fruitful Bauble,Grants ${$a955} Order Hall Resources when completing World Quests as a Combat Ally.
675,Curio of Abundant Happiness,Grants ${$a954} Order Hall Resources when completing World Quests as a Combat Ally.
676,Elixir of Plenty,Grants ${$a956} Order Hall Resources when completing World Quests as a Combat Ally.
677,Draught of Courage,Grants ${$a952} Gold when completing World Quests as a Combat Ally.
678,Necklace of Endless Memories,Grants ${$a951} Gold when completing World Quests as a Combat Ally.
679,Potion of Triton,Grants ${$a953} Gold when completing World Quests as a Combat Ally.
680,Swift Boots,Reduces mission duration by ${100-$a807*100}%.
681,Carrot on a Stick,Reduces mission duration by ${100-$a808*100}%.
682,Pathfinder's Saddle,Reduces mission duration by ${100-$a809*100}%.
683,Well-Worn Stone,Increases success chance of missions by ${$a810}%.
684,Lucky Doodad,Increases success chance of missions by ${$a811}%.
685,Auspicious Fetish,Increases success chance of missions by ${$a812}%.
686,Embers of the Firelands,"Grants ${$a956} Order Hall Resources when completing World Quests as a Combat Ally.
Grants ${$a952} Gold when completing World Quests as a Combat Ally."
687,Glacial Fang,"Grants ${$a956} Order Hall Resources when completing World Quests as a Combat Ally.
Reduces mission duration by ${100-$a881*100}%."
688,Omen's Bidding,"Grants ${$a956} Order Hall Resources when completing World Quests as a Combat Ally.
Increases mission success chance by ${$a880}%."
689,Dust of Azeroth,"Grants ${$a953} Gold when completing World Quests as a Combat Ally.
Grants ${$a955} Order Hall Resources when completing World Quests as a Combat Ally."
690,Nightmare's End,"Grants ${$a953} Gold when completing World Quests as a Combat Ally.

Reduces mission duration by ${100-$a875*100}%."
691,Light's Haven,"Grants ${$a953} Gold when completing World Quests as a Combat Ally.
Increases mission success chance by ${$a873}%."
692,Tome of Secrets,"Reduces mission duration by ${100-$a819*100}%. 
Grants ${$a955} Order Hall Resources when completing World Quests as a Combat Ally."
693,Eltrig's Grace,"Reduces mission duration by ${100-$a820*100}%. 
Grants ${$a952} Gold when completing World Quests as a Combat Ally."
694,Brooch of Endless Dreams,"Reduces mission duration by ${100-$a821*100}%. 
Increases mission success chance by ${$a883}%."
695,Queen's Feathers,"Increases mission success chance by ${$a822}%.
Grants ${$a955} Order Hall Resources when completing World Quests as a Combat Ally."
696,Potion of Sacrifice,"Increases mission success chance by ${$a823}%.
Grants ${$a952} Gold when completing World Quests as a Combat Ally."
697,Demon in a Box,"Increases mission success chance by ${$a824}%.
Reduces mission duration by ${100-$a878*100}%."
698,Smoke Grenades,Increases success chance of missions by ${$a825}% when accompanied by Gangs of Bandits or Defias Thieves.
699,Sleep Potion,Increases success chance of missions by ${$a826}% when accompanied by Gangs of Bandits or Defias Thieves.
700,Leech Brew,Increases success chance of missions by ${$a827}% when accompanied by Crews of Pirates or Uncrowned Duelists.
701,Vanishing Dust,Increases success chance of missions by ${$a828}% when accompanied by Crews of Pirates or Uncrowned Duelists.
702,Marauder's Vestige,Increases success chance of missions by ${$a829}% when accompanied by Ashtongue Warriors or Naga Myrmidon.
703,Shadow Relic,Increases success chance of missions by ${$a830}% when accompanied by Ashtongue Warriors or Naga Myrmidon.
704,Demon's Sigil,Increases success chance of missions by ${$a831}% when accompanied by Illidari Adepts or Transformed Illidari Adepts.
705,Essence of Malice,Increases success chance of missions by ${$a832}% when accompanied by Illidari Adepts or Transformed Illidari Adepts.
706,Voodoo Post,Increases success chance of missions by ${$a833}% when accompanied by Lesser Elementals or Greater Elementals.
707,Earthly Pincer,Increases success chance of missions by ${$a834}% when accompanied by Lesser Elementals or Greater Elementals.
708,Totem of the Earth,Increases success chance of missions by ${$a835}% when accompanied by Circles of Earthcallers or Earthen Ring Geomancers.
709,Furious Charge,Increases success chance of missions by ${$a836}% when accompanied by Circles of Earthcallers or Earthen Ring Geomancers.
710,Conjurer's Bauble,Increases success chance of missions by ${$a837}% when accompanied by Tirisgarde Apprentices or Kirin Tor Invokers.
711,Arcanist's Trifle,Increases success chance of missions by ${$a838}% when accompanied by Tirisgarde Apprentices or Kirin Tor Invokers.
712,Band of Primordial Strength,Increases success chance of missions by ${$a839}% when accompanied by Water Elementals or Arcane Golems.
713,Highborne Bauble,Increases success chance of missions by ${$a840}% when accompanied by Water Elementals or Arcane Golems.
714,Bow of Ancient Kings,Increases success chance of missions by ${$a841}% when accompanied by Squads of Archers or Unseen Marksmen.
715,Seeker's Scrip,Increases success chance of missions by ${$a842}% when accompanied by Squads of Archers or Unseen Marksmen.
716,Windrunner's Gift,Increases success chance of missions by ${$a843}% when accompanied by Bands of Trackers or Pathfinders.
717,Cloak of Deception,Increases success chance of missions by ${$a844}% when accompanied by Bands of Trackers or Pathfinders.
718,Valarjar's Might,Increases success chance of missions by ${$a845}% when accompanied by Valarjar Aspirants or Stormforged Valarjar.
719,War Banner,Increases success chance of missions by ${$a846}% when accompanied by Valarjar Aspirants or Stormforged Valarjar.
720,Axe of the Valkyra,Increases success chance of missions by ${$a847}% when accompanied by Shieldmaiden Warbands or Valkyra Shieldmaidens.
721,Skull of a Fallen Foe,Increases success chance of missions by ${$a848}% when accompanied by Shieldmaiden Warbands or Valkyra Shieldmaidens.
722,Skull of Embrace,Increases success chance of missions by ${$a849}% when accompanied by Packs of Imps or Swarms of Wild Imps.
723,Demonic Brew,Increases success chance of missions by ${$a850}% when accompanied by Packs of Imps or Swarms of Wild Imps.
724,Helm of Command,Increases success chance of missions by ${$a851}% when accompanied by Black Harvest Acolytes or Black Harvest Invokers.
725,Black Harvest Curio,Increases success chance of missions by ${$a852}% when accompanied by Black Harvest Acolytes or Black Harvest Invokers.
726,Chi Empowered Jewel,"Increases success chance of missions by ${$a853}% when accompanied by Ox Initiates, Ox Adepts or Ox Masters."
727,Tea of Blessing,"Increases success chance of missions by ${$a854}% when accompanied by Ox Initiates, Ox Adepts or Ox Masters."
728,Mogu Madstone,"Increases success chance of missions by ${$a855}% when accompanied by Tiger Initiates, Tiger Adepts or Tiger Masters."
729,Bell of Fury,"Increases success chance of missions by ${$a856}% when accompanied by Tiger Initiates, Tiger Adepts or Tiger Masters."
730,Elune's Sight,Increases success chance of missions by ${$a857}% when accompanied by Dreamgrove Treants or Daughters of Cenarius.
731,Scroll of Growth,Increases success chance of missions by ${$a858}% when accompanied by Dreamgrove Treants or Daughters of Cenarius.
732,Glowing Token,Increases success chance of missions by ${$a859}% when accompanied by Druids of the Claw or Keepers of the Grove.
733,Forest Ember,Increases success chance of missions by ${$a860}% when accompanied by Druids of the Claw or Keepers of the Grove.
734,Justice Hammer,Increases success chance of missions by ${$a861}% when accompanied by Squads of Squires or Shieldbearer Phalanx.
735,Light's Shield,Increases success chance of missions by ${$a862}% when accompanied by Squads of Squires or Shieldbearer Phalanx.
736,Libram of Enlightenment,Increases success chance of missions by ${$a863}% when accompanied by Silver Hand Knights or Silver Hand Templar.
737,Silver Hand Ornament,Increases success chance of missions by ${$a864}% when accompanied by Silver Hand Knights or Silver Hand Templar.
738,Holy Figurine,Increases success chance of missions by ${$a865}% when accompanied by Group of Acolytes or Netherlight Paragons.
739,Light's Command,Increases success chance of missions by ${$a866}% when accompanied by Group of Acolytes or Netherlight Paragons.
740,Bottled Sanity,Increases success chance of missions by ${$a867}% when accompanied by Band of Zealots or Dark Zealots.
741,Sanity Edge,Increases success chance of missions by ${$a868}% when accompanied by Band of Zealots or Dark Zealots.
742,Undead Token,Increases success chance of missions by ${$a869}% when accompanied by Packs of Ghouls or Geist Swarms.
743,Rune of Reckoning,Increases success chance of missions by ${$a870}% when accompanied by Packs of Ghouls or Geist Swarms.
744,Death's Touch,Increases success chance of missions by ${$a871}% when accompanied by Ebon Knights or Ebon Ravagers.
745,Relic of the Ebon Blade,Increases success chance of missions by ${$a872}% when accompanied by Ebon Knights or Ebon Ravagers.
746,Grim Harvest,Quests grant you bonus resources while you have a Combat Ally active.
747,Spoils of War,Quests grant you bonus resources while you have a Combat Ally active.
748,Blessing of the Order,Increases success chance of a single mission by ${$a887}%. Will be consumed on use.
749,Echo of the Celestial,Increases success chance of missions by ${$a888}%.
750,Sturdy Ox Stance,Increases success chance of missions by ${$a897}%.
751,7.0 Tooltip Dummy - Tech Tree - Legendary Upgrade Tooltip Dummy,${$a898}
752,7.0 Tooltip Dummy - Tech Tree - Troop Cost Reduction Dummy,${$a899}%
753,Hibernation,"Increases the maximum number of Dreamgrove Treants, Daughters of Cenarius, Druids of the Claw and Keepers of the Grove you can recruit by ${$a900}."
754,Hasty Pocketwatch,Increases success chance by ${$a901}% on missions shorter than $h901 hours.
755,Elixir of Overwhelming Focus,Increases success chance by ${$a902}% on missions shorter than ${$h902} hours.
756,Potion of Energy,Increases success chance by ${$a903}% on missions shorter than $h903 hours.
757,Sturdy Hiking Boots,Increases success chance on missions longer than ${$h904} hours by ${$a904}%.
758,Bottomless Flask,Increases success chance on missions longer than $h905 hours by ${$a905}%.
759,Vial of Timeless Breath,Increases success chance on missions longer than $h906 hours by ${$a906}%.
760,Elite,Success chance reduced by ${$a907}%.
761,Placeholder,Success chance reduced by ${$a908}%.
762,Dungeon,Success chance reduced by ${$a909}%.
763,Raid,Success chance reduced by ${$a910}%.
764,Horn of Winter,Chance from successful missions to return with a Horn of Winter. Horns of Winter are given to Champions to improve success chance.
765,Horn of Winter,Increases success chance of a single mission by ${$a923$}%. Will be consumed on use.
766,Dirty Tricks,Increases success chance of missions with |C00b3ffffSpells|R by ${$a924}%.
767,Unleashed Power,Increases success chance of missions with |C00b3ffffSpells|R by ${$a925}%.
768,Lightning Surge,Increases success chance of missions with |C00b3ffffSpells|R by ${$a926}%.
769,Dragons Wrath,Increases success chance of missions with |C00b3ffffMinions|R or |C00b3ffffHazards|R by ${$a927}%.
770,Snowfeather's Screech,Increases success chance of missions with |C00b3ffffSpells|R by ${$a929}%.
771,Shield Charge,Increases success chance of missions with |C00b3ffffHazards|R by ${$a930}%.
772,Dark Pact,Increases success chance of missions with |C00b3ffffHazards|R by ${$a931}%.
773,Wandering Keg,Increases success chance of missions with |C00b3ffffMinions|R or |C00b3ffffHazards|R by ${$a932}%.
774,Solar Beam,Increases success chance of missions with |C00b3ffffSpells|R by ${$a656}%.
775,Libram of Truth,Chance from successful missions to return with a Libram of Truth. Librams of Truth are given to Champions to improve success chance.
776,Libram of Truth,Increases success chance of a single mission by ${$a788$}%. Will be consumed on use.
777,Psychic Scream,Increases success chance of missions with |C00b3ffffSpells|R by ${$a937}%.
778,Vile Aberration,Increases success chance of missions by ${$a938}%.
779,Vile Gas,Increases success chance of missions with |C00b3ffffSpells|R by ${$a939}%.
780,Slime Spray,Increases success chance of missions with |C00b3ffffMinions|R by ${$a940}%.
781,Mutated Hide,Increases success chance of missions with |C00b3ffffHazards|R by ${$a941}%.
782,Reanimation,On successful mission chance to return with an item to summon an Abomination.
783,Under the Table,Quests grant you bonus resources while you have a Combat Ally active.
784,Tithe,Quests grant you bonus resources while you have a Combat Ally active.
785,Pilgrimage,On successful mission chance to return with a Champion Armament or Equipment
786,Foraging,Quests grant you bonus resources while you have a Combat Ally active.
787,Reclamation,On successful mission chance to return with a Champion Armament or Equipment
788,Ancestral Gift,On successful mission chance to return with a Champion Armament or Equipment
789,The Vault Ticket,Grants a chance for Champions on successful missions to return with a Vault Ticket.
791,7.0 Tooltip Dummy - Equipment - Blue - World Quest Gold,${$a951}
792,7.0 Tooltip Dummy - Equipment - Green - World Quest Gold,${$a952}
793,7.0 Tooltip Dummy - Equipment - Purple - World Quest Gold,${$a953}
794,7.0 Tooltip Dummy - Equipment - Blue - Order Hall Resources,${$a954}
795,7.0 Tooltip Dummy - Equipment - Green - Order Hall Resources,${$a955}
796,7.0 Tooltip Dummy - Equipment - Purple - Order Hall Resources,${$a956}
798,Faithful Steward,Increases success chance against |C00b3ffffBosses|R by ${$a960}%.
799,Garrote,Increases success chance of missions with |C00b3ffffMinions|R or |C00b3ffffSpells|R by ${$a963}%.
800,Dinner is Served,Chance on mission success to return with an item to summon a Dinner Guest.
801,Mana Burn,Increases success chance of missions with |C00b3ffffMinions|R by ${$a966}%.
802,Prattle On,Increases success chance of missions by ${$a967}%.
803,Judgement of Command,Increases success chance of missions with |C00b3ffffHazards|R by ${$a968}%.
804,Shield Bash,Increases success chance of missions with |C00b3ffffSpells|R by ${$a969}%.
805,Meatball Mad!,Increases success chance against |C00b3ffffBosses|R by ${$a970}%.
806,Loud Noises!,Increases success chance of missions with |C00b3ffffMinions|R by ${$a973}%.
807,Burp!,"Chance to return from a mission with a Strange Ball of Energy, usable to increase a Champion's success chance for 1 mission."
808,Strange Ball of Energy,Increases success chance of a single mission by ${$a923$}%. Will be consumed on use.
810,Soulsever Blade,Increases success chance of missions with |C00b3ffffMinions|R by ${$a977}%.
811,Kiss of the Princess,Increases success chance of missions with |C00b3ffffMinions|R by ${$a978}%.
812,Blood and Honor,Mission success chance increased by ${$a979}% for every troop Vitality on the mission.
813,Leader of the Pack,Mission success chance increased by ${$a980}% for every troop Vitality on the mission.
814,Royal Guard,"Chance on mission success to return with an item to summon a Coilskar Brute, a powerful troop type."
815,Massive Crash,Increases success chance of missions by ${$a982}%.
816,Grim Matriarch,"Chance on mission success to return with an item to summon a Grimtotem Warrior, a powerful troop type."
817,Grim Strike,Increases success chance of missions by ${$a984}%.
818,Combustion,"Increases success chance of missions by ${$a985}%, however any accompanying troops have a chance to lose extra vitality."
819,Flame Strike,Increases success chance of missions with |C00b3ffffMinions|R by ${$a987}%.
820,Hat-Trick,Chance to return from a mission with a random reward from inside the magic hat!
821,Lucky Rabbit's Foot,Increases success chance of a single mission by ${$a989}%. Will be consumed on use.
822,Arcane Traps,Increases success chance of missions with |C00b3ffffMinions|R by ${$a990}%.
823,Corrupt Knowledge,Increases success chance of missions with |C00b3ffffSpells|R by ${$a991}%.
824,Vivify,Mission success chance increased by ${$a992}% for every troop Vitality on the mission.
825,Shapemending,Mission success chance increased by ${$a993}% for every troop Vitality on the mission.
826,Crusade Commander,Increased success chance on missions longer than ${$h623} hours by ${$a623}%.
827,To Me Squire!,Increases success chance of mission by ${$a995}% when accompanied by other Paladin Champions.
828,Ethereal Form,Increases success chance of missions with |C00b3ffffSpells|R by ${$a1004}%.
829,Asphyxiate,Increases success chance of missions with |C00b3ffffSpells|R by ${$a1005}%.
855,Empty Equipment Slot,Equip items here.
876,Prismatic Armor,Increases success chance of missions by ${$a1054}%.
877,Frost Reaver,Increases success chance of missions by ${$a1055}%.
878,Hard Assault,Increases success chance of missions by ${$a1056}%.
879,Stars Fury,Increases success chance of missions by ${$a1057}%.
884,Shadow Assault,Increases success chance of missions by ${$a1064}%.
885,Shattering Blades,Increases success chance of missions by ${$a1066}%.
886,Earth's Vengeance,Increases success chance of missions by ${$a1069}%.
887,Fel Charge,Increases success chance of missions by ${$a1071}%.
888,Whispers of Death,Increases success chance of missions by ${$a1073}%.
889,Thundering Assault,Increases success chance of missions by ${$a1075}%.
890,Shadow Death,Increases success chance of missions by ${$a1078}%.
891,Serene Strike,Increases success chance of missions by ${$a1080}%.
892,7.0 Tooltip Dummy - Tech Tree - All - Increase Champion Limit,Increase the number of Champions you can have active at once by ${$a1086}.
905,Ward of Infinite Fury,"Grants ${$a953} Gold when completing World Quests as a Combat Ally.
Grants ${$a956} Order Hall Resources when completing World Quests as a Combat Ally."
906,Vial of Sight,"Increases mission success chance by ${$a1106}%.
Increases success chance of missions with |C00b3ffffMinions|R by ${$a1118}%."
907,Shard of Twisting Nether,Grants ${$a956} Order Hall Resources when completing World Quests as a Combat Ally.
908,Fel Imp Tooth,"Increases mission success chance by ${$a1113}%.
Reduces mission duration by ${100-$a1114*100}%."
909,Cloak of Concealment,"Increases mission success chance by ${$a1121}%.
Increases success chance of missions with |C00b3ffffSpells|R by ${$a1122}%."
910,Harpy Feather,"Increases mission success chance by ${$a1125}%.
Increases success chance of missions with |C00b3ffffHazards|R by ${$a1126}%."
911,Pouch of Wonder,Grants ${$a953} Gold when completing World Quests as a Combat Ally.
912,Horn of Rage,Increases success chance of missions by ${$a1132}% when accompanied by a Shock Force.
913,Relic of Demonic Influence,Increases success chance of missions by ${$a1134}% when accompanied by Felguard Demons.
914,Stone Totem,Increases success chance of missions by ${$a1136}% when accompanied by Earthen Ring Protectors.
915,Diamond Stone,Increases success chance of missions by ${$a1138}% when accompanied by Ravenholdt Assassins.
916,Book of Lost Sermons,Increases success chance of missions by ${$a1140}% when accompanied by Hooded Priests.
917,Horn of Valor,Increases success chance of missions by ${$a1142}% when accompanied by Silver Hand Crusaders.
918,Soothing Focus,Increases success chance of missions by ${$a1144}% when accompanied by Masters of Serenity.
919,Essence of Nether,Increases success chance of missions by ${$a1146}% when accompanied by Kirin Tor Guardians.
920,Arcane Trap,Increases success chance of missions by ${$a1148}% when accompanied by Nightborne Hunters.
921,Dreamgrove Leaf,Increases success chance of missions by ${$a1150}% when accompanied by Dreamgrove Wardens.
922,Demonic Standard,Increases success chance of missions by ${$a1152}% when accompanied by Shivarra.
923,Sigil of Ebon Frost,Increases success chance of missions by ${$a1155}% when accompanied by Ebon Knight Frostreavers.
952,Hardened Survivor,Increases success chance of missions with |C00b3ffffHazards|R by ${$a1188}%.
953,Touched by Void,Increases success chance of missions with |C00b3ffffSpells|R by ${$a1190}%.
954,Forged in Light,Increases success chance of missions with |C00b3ffffMinions|R by ${$a1189}%.
959,Powerful,Reduces success chance.
960,Viscid Demon Blood,Increases success chance on missions longer than $h1197 hours by ${$a1197}%.
961,Krokul Sledgehammer,Increases mission success chance by ${$a1199}%.
962,Pit Lord Tusk,Increases success chance of missions with |C00b3ffffHazards|R by ${$a1201}%.
963,Void-Touched Arinor Blossom,Increases success chance by ${$a1203}% on missions shorter than ${$h1203} hours.
964,Satchel of Lucidity,Reduces mission duration by ${100-$a1205*100}%.
965,Impervious Shadoweave Hood,Increases success chance of missions with |C00b3ffffSpells|R by ${$a1207}%.
966,Sanctified Armaments of the Light,Increases success chance by ${$a1209}% on missions shorter than ${$h1209} hours.
967,Exalted Xenedar Hammer,Increases success chance on missions longer than $h1211 hours by ${$a1211}%.
968,Memento of the Lightforged,Increases mission success chance by ${$a1213}%.
969,Writ of Holy Orders,Reduces mission duration by ${100-$a1214*100}%.
970,Lightburst Charge,Increases success chance of missions with |C00b3ffffMinions|R by ${$a1215}%.
971,Praetorium Tome of Arcana,"Increases mission success chance by ${$a1218}%.
Reduces mission duration by ${100-$a1219*100}%."
972,Azurelight Candelabra,"Increases success chance by ${$a1220}% on missions shorter than ${$h1220} hours.
Increases success chance of missions with |C00b3ffffMinions|R by ${$a1221}%."
973,Augari Censorite Staff,"Increases success chance by ${$a1224}% on missions shorter than ${$h1224} hours.
Increases success chance of missions with |C00b3ffffSpells|R by ${$a1225}%."
974,Volatile Stygian Scroll,"Increases success chance on missions longer than $h1228 hours by ${$a1228}%.
Increases success chance of missions with |C00b3ffffMinions|R by ${$a1229}%."
975,Pulsing Wrathguard Skull,"Increases success chance on missions longer than $h1232 hours by ${$a1232}%.
Increases success chance of missions with |C00b3ffffHazards|R by ${$a1233}%."
976,Fel-Infused Legion Effigy,"Increases mission success chance by ${$a1236}%.
Increases success chance of missions with |C00b3ffffSpells|R by ${$a1237}%."
977,Darklost Claw,"Increases mission success chance by ${$a1240}%.
Increases success chance of missions with |C00b3ffffHazards|R by ${$a1241}%."
978,Veteran of Argus,"A grizzled veteran with intimate knowledge of Argus, able to counter |C00b3ffffArgus Elites|R."
