ID,Name_lang,Description_lang
493,Hoof,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Stomps the enemy, dealing [StandardDamage(1, 1)] [School()] damage."
494,Attack Reduction,"Damage dealt decreased by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 494 ))]%."
496,Drowsy,Feeling sleepy... will fall asleep next round unless hurt.
497,Soothe,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Sings to the target, causing them to become drowsy. 

Drowsy targets will fall asleep at the end of next round unless hit."
498,Asleep,"Unable to give this pet commands. 
Breaks on damage."
499,Diseased Bite,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Infects the enemy, dealing [StandardDamage(1, 1)] [School()] damage."
500,Flame Breath,"Deals [StandardDamage(1,1)] [School()] damage every round.

|cFFFF2020Burning|r"
501,Flame Breath,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [petTypeName(abilityPetType())] damage instantly. The enemy continues to 
|cFFFF2020Burn|r for [StandardDamage(1,1,500)] additional [petTypeName(abilityPetType())] damage per round for [duration(1,2)] |4round:rounds."
502,Flamethrower,"Deals [StandardDamage(1,1)] [School()] damage to the current pet every round.

 |cFFFF2020Burning|r."
503,Flamethrower,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Turns the battlefield into a raging inferno, dealing [StandardDamage(1,1)] [School()] damage. 

Fire continues to |cFFFF2020Burn|r the enemy, dealing [StandardDamage(1,1, 502)] [School()] damage each round for [duration(1,2)] |4round:rounds;."
504,Alpha Strike,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Boldly attack, dealing [StandardDamage(1,1)] [School()] damage plus [StandardDamage(1,3)] [School()] damage if the user strikes first."
505,Silk Cocoon,"You will block the next attack that strikes you.
Speed reduced by [abs(abilityStateMod(25,505))]%."
506,Cocoon Strike,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and increases your chance to block an attack by 100%.

Lasts [duration(1,2)] |4round:rounds;."
507,Moth Balls,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Launches a barrage of smelly pheromones at the target, each dealing up to [StandardDamage(1,1)] [School()] damage and has a [accuracy(1,5)]% chance to reduce the target's speed by [abs(abilityStateMod(25,154))]% for [duration(1,5)] |4round:rounds;."
508,Moth Dust,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1, 1)] [School()] damage and has a [accuracy(1,3)]% chance to put the target to sleep for [duration(1,3)] |4round:rounds;."
509,Surge,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Rushes to the enemy on a stream of water, dealing [StandardDamage(1,1)] [School()] damage. 

This move always goes first."
510,Renewing Mists,"Restores [StandardHealing(1,1,510)] health every round."
511,Renewing Mists,"Fills the area with a healing mist, causing your front pet to restore [StandardHealing(1,1,510)] health every round.

Lasts [duration(1,1)] |4round:rounds;. Persists through pet swaps."
512,Whirlpool,"[StandardAccuracy(3,1)] |cffffffffHit Chance|r

When this effect expires, your current pet will take [StandardDamage(3,1)] [School()] damage and be unable to flee for [duration(3,2)] rounds."
513,Whirlpool,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Causes a whirlpool to form under the enemy pet. 

In two |4round:rounds, the opponent's pet will take [StandardDamage(3,1,512)] [School()] damage and be rooted for [duration(3,2,512)] rounds."
514,Wild Winds,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

A sharp wind gust deals [StandardDamage(1,1)] [School()] damage instantly and [StandardDamage(1,1,677)] [School()] damage every round for [duration(1,2)] |4round:rounds;. Persists through pet swaps."
515,Flyby,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and increases the target's damage taken by [abs(abilityStateMod( 24,516))]% for [duration(1,2)] |4round:rounds;."
516,Weakened Defenses,"Your damage taken has been increased by [abs(abilityStateMod( 24,516))]%."
517,Nocturnal Strike,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage. 

Always hits if the target is |cff9933FFBlinded|r."
518,Predatory Strike,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage.

Deals double damage if the target is below 25% health."
519,Apocalypse,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Calls down a meteor, which will fall [duration(1,1)] |4round:rounds from now, instantly killing all active pets.

Cockroaches and Beetles always survive this attack."
520,Hawk Eye,"Your critical strike chance has been increased by [abs(abilityStateMod(40,520))]%."
521,Hawk Eye,"Increases your critical strike chance by [abs(abilityStateMod(40,520))]% for [duration(1,1)] |4round:rounds;."
522,Nevermore,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Your opponent's next ability becomes unusable for [points(1,1,738)] |4round:rounds;."
524,Squawk,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Lets out a loud squawk, dealing [StandardDamage(1,1)] [School()] damage and reducing the damage the target deals by 25% for [duration(1,2)] rounds."
525,Emerald Bite,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Bites the enemy with Emerald teeth, dealing [StandardDamage(1, 1)] [School()] damage."
526,Stench,Hit chance reduced by 25%.
527,Stench,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Reduces the enemy team's hit chance by [abs(abilityStateMod(41,526))]% for [duration(1,1)] |4round:rounds;."
528,Frost Spit,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Spits a blast of ice at the target, dealing [StandardDamage(1,1)] [School()] damage."
529,Belly Slide,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage.

This attack goes first if the weather is a Blizzard."
532,Body Slam,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Slams into the enemy, dealing [StandardDamage(1,1)] [School()] damage and dealing [SimpleDamage(1,3)] [School()] damage to themselves."
533,Rebuild,"Rebuilds broken pets, restoring [StandardDamage(1,1)] health to itself, and half that amount to other mechanical allies."
535,Pounce,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Pounces the enemy, dealing [StandardDamage(1,1)] [School()] damage plus [StandardDamage(1,3)] [School()] damage if the user strikes first."
536,Prowl,"Reduces your speed by 30% and increases the damage of your next attack made within [duration(1,1)] |4round:rounds; by 150%."
537,Attack Reduction,"Damage dealt has been reduced by [abs(abilityStateMod( 23, 537 ))]% for the next attack."
538,Devour,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage. 
If the user kills an enemy with Devour, they restore [StandardHealing(1,2)] health.

Devour continues for [numTurns()] |4round:rounds;."
539,Bleat,"Sings an inspiring song, which restores [StandardHealing(1,1)] health to all allies."
540,Chew,"Chewing on grass. Will deal [StandardDamage(2,2)] [School()] damage when done."
541,Chew,"Patiently chew some grass. On the next round, you will deal [StandardDamage(2,2,540)] [School()] damage in addition to your next attack.

Chew can deal damage from the back row."
542,Shattered Defenses,"Increases your damage taken by [abs(abilityStateMod( 24, 542 ))]%."
543,Prowl,"Speed reduced by 30%.
Damage increased by 150%."
544,Speed Boost,"Speed increased by [abs(abilityStateMod( 25, 544 ))]%."
546,Frost Nova,"This pet cannot be swapped.

|cFF0070DDChilled|r."
549,GM Trap,
562,GM Kill,Kills the target. Cheater.
563,Quick Attack,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage. 

This ability always goes first."
564,Dive,"[StandardAccuracy(2,1)] |cffffffffHit Chance|r

Submerges, becoming unattackable for one round. 

On the next round, you attack, dealing [StandardDamage(2, 1)] [School()] damage."
565,Underground,"Submerged. 
Unattackable."
566,Powerball,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Roll at the enemy, dealing [StandardDamage(1,1)] [School()] damage and increasing your speed by [statechange(1,2)]%. 

Your speed continues to increase each time you use Powerball."
567,Rush,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Rushes the enemy, dealing [StandardDamage(1,1)] [School()] damage and causes the user to go first next round."
568,Feign Death,"The user feigns death, avoiding the opponent's attack. The user then swaps automatically with your highest health pet."
569,Crystal Prison,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Seals the target in crystal, stunning them for [duration(1,1)] |4round:rounds;."
570,Broom Strike,"Hop onto a magical broom and fly at the enemy, dealing [StandardDamage(1,1)] [School()] damage with a [accuracy(1,3)]% chance to force the opponent to switch to another pet."
571,Horn Attack,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage.

If the user is faster than the target, they have a [accuracy(1,3)]% chance to be trampled and lose their turn."
572,Mudslide,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Calls down a mudslide, dealing [StandardDamage(1,1)] [School()] damage and causing muddy weather for [duration(1,2)] rounds. 

Muddy weather prevents any pet that enters the battlefield from swapping out for 3 rounds, and increases all critical damage dealt by [abs(abilityStateMod(314,718))]%."
573,Nature's Touch,"Restores [StandardDamage(1,1)] health to the user."
574,Nature's Ward,"Restores [StandardHealing(1,1,820)] health every round for [duration(1,2)] |4round:rounds;.

While healing, your type is transformed into [School()]."
575,Slippery Ice,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Shoots a jet of rapidly chilling ice, dealing [StandardDamage(1,1)] [School()] damage and coats the ground near the enemy with ice.

Frozen ground causes enemies to be |cFF0070DDChilled|r and reduces hit chance by 20%. Lasts [duration(1,2)] |4round:rounds;. Persists through pet swaps."
576,Perk Up,"Restores [StandardHealing(1,5)] health and increases the maximum health of your active pet by [points(1,1,577)] per level for [duration(1,1)] rounds."
577,Healthy,Increases your maximum health by 5 points per level.
578,Buried Treasure,"Digs up a bone, healing up to [percentage(1,1)]% of your health."
579,Gobble Strike,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and increases your speed by 50% for [duration(1,2)] |4round:rounds;."
580,Food Coma,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Puts the target to sleep for [duration(1,1)] |4round:rounds;."
581,Flock,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Flocks the target, causing [FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))] [School()] damage on the first round, [FormatDamage(SimpleDamage(2,1)+SimpleDamage(2,2)+SimpleDamage(2,3))] [School()] on the second round, and [FormatDamage(SimpleDamage(3,1)+SimpleDamage(3,2)+SimpleDamage(3,3))] [School()] on the third round. Lasts [numTurns()] |4round:rounds;.

Opponents struck by the flock take [abs(abilityStateMod( 24, 542 ))]% increased damage for [duration(1,4)] |4round:rounds;."
583,Intensity,"Deals bonus damage on the next attack.

The bonus is reduced each time you deal damage."
584,Winter Spirit,"Fires a blast of cold air, dealing [StandardDamage(1,1)] [School()] damage."
585,Holiday Cheer,"Deals [StandardDamage(1,1)] [School()] damage and increases your speed by [abs(abilityStateMod(25,161))]% for 4 |4round:rounds."
586,Gift of Winter Veil,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage to the enemy."
588,Devastate,"Fly up high, becoming unattackable for one turn. 

On the next turn, you attack, dealing [StandardDamage(2,1)] [School()] damage."
589,Arcane Storm,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage split between all enemies and warps the weather into Arcane Winds for [duration(1,2)] rounds. Does additional damage if Arcane Winds is already active.

During Arcane Winds, pets cannot be stunned or rooted."
590,Arcane Winds,Pets cannot be stunned or rooted.
591,Wild Magic,"Adds up to [abs(abilityStateMod(71,591))*AttackBonus()] damage to every attack against the target."
592,Wild Magic,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Adds [abs(abilityStateMod(71,591))*AttackBonus()] damage to every attack against the target. 

Lasts [duration(1,1)] |4round:rounds;."
593,Surge of Power,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Instantly deals [StandardDamage(1,1)] [School()] damage. The user must recharge for two |4round:rounds afterwards.

While recharging, you cannot perform any other actions."
594,Sleeping Gas,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and has a [accuracy(1,3)]% chance to put the target to sleep for [duration(1,3)] |4round:rounds;.

Damage increases by [FormatDamage(10*AttackBonus())] each time it is used. Max [FormatDamage(30 *AttackBonus())] [School()] damage."
595,Moonfire,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and turns the weather into Moonlight for [duration(1,2)] rounds.

During Moonlight, all pets receive 25% additional healing and Magic abilities deal 10% additional damage."
596,Moonlight,"Increases healing received by 25%.

Magic abilities deal 10% additional damage."
597,Emerald Presence,"Reduces up to [abs(abilityStateMod(71,823))*AttackBonus()] damage from each attack against you. 

Lasts [duration(1,1)] |4round:rounds;."
598,Emerald Dream,"Fall asleep, restoring [StandardHealing(1,1,246)] health on the first round, [StandardHealing(2,1,246)] health on the second, then [StandardHealing(3,1, 246)] health on the third.

While in the Emerald Dream, you cannot swap pets."
599,Emerald Dream,"Dreaming. 
Restores increasing health every round."
600,Time Stop,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Stun the target for [duration(1,1)] |4round:rounds;."
601,Time Bomb,"Detonates after 3 |4round:rounds;, dealing [StandardDamage(4,1)] Magic damage and stunning the target for 1 round."
602,Time Bomb,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Places a temporal rift beneath the enemy team. 

After 3 |4round:rounds, the rift erupts, causing the current enemy pet to take [StandardDamage(4,1,601)] [School()] damage and be stunned for [duration(4,2,601)] round."
603,Temporal Lapse,"Your team's attacks are doubled for [duration(1,1)] |4round:rounds."
604,Extreme Power,"Your team's attacks deal [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 604 ))]% additional damage."
605,Elementium Bolt,"Detonates after [numTurns()-1] |4round:rounds, dealing [StandardDamage(1,1,2372)] [School()] damage to the current enemy pet and stunning the target for [duration(3,2)] |4round:rounds;.

[StandardAccuracy(3,1)] |cffffffffHit Chance|r"
606,Elementium Bolt,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Launches an elementium bolt at the enemy team. 

After [duration(1,1)] |4round:rounds;, the bolt strikes, causing the current enemy pet to take [StandardDamage(1,1,2372)] [School()] damage and become stunned for [duration(3,2,605)] |4round:rounds;."
607,Cataclysm,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Devastates the target, dealing [StandardDamage(1,1)] [School()] damage."
608,Nether Blast,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Blasts the enemy with a surge of arcane power, dealing [StandardDamage(1,1)] [School()] damage.

Damage increases by [FormatDamage(pointsincreaseperuse(1,1)*AttackBonus())] each time it is used. Max [FormatDamage(pointsmax(1,1)*AttackBonus())] [School()] damage."
609,Instability,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage."
610,Ancient Blessing,"Increases your maximum health by [abs(abilityStateMod(2,610))/100] points per level."
611,Ancient Blessing,"Heals the user for [StandardHealing(1,5)] health and increases the maximum health of your active pet by [points(1,1,610)] per level for [duration(1,1)] rounds."
612,Proto-Strike,"[StandardAccuracy(2,1)] |cffffffffHit Chance|r

Fly up high, becoming unattackable for one round. 

On the next round, you attack, dealing [StandardDamage(2, 1)] [School()] damage."
613,Competitive Spirit,"Damage increased by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 613 ))]%."
614,Competitive Spirit,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and increases your damage dealt by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 613 ))]% for [duration(1,2)] |4round:rounds;."
615,DATA ERROR,"An unknown ability only found on the rarest pet of all, one that was never intended. None know what it may do."
616,Blinkstrike,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Blink to the enemy, dealing [StandardDamage(1,1)] [School()] damage. 

This move always goes first."
617,Spark,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Fires a spark 1-2 times, dealing [StandardDamage(1,1)] [School()] damage per hit.

Hits an additional time if the user attacks first."
621,Stone Rush,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Slams into the enemy, dealing [StandardDamage(1,1)] [School()] damage and dealing [SimpleDamage(1,3)] [School()] damage to themselves."
623,Ice Tomb,"Detonates after [numTurns()-1] |4round:rounds, dealing [StandardDamage(3,1)] Elemental damage to the current enemy pet and stunning the target for 1 round.

[StandardAccuracy(3,1)] |cffffffffHit Chance|r"
624,Ice Tomb,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Launches an orb of freezing energy at the target. 

After 2 |4round:rounds;, the ice hits, causing the current enemy pet to take [StandardDamage(3,1,623)] [School()] damage and be stunned for [duration(3,2,623)] round."
625,Ice Spike,"Impales the target, dealing [StandardDamage(1,1)] [School()] damage.

This ability has a high chance to miss."
626,Skitter,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Pokes the enemy, dealing [StandardDamage(1,1)] [School()] damage."
627,Rock Barrage,"Deals [StandardDamage(1,1)] [School()] damage to the current pet every round."
628,Rock Barrage,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Hurls rocks at the enemy, dealing up to [FormatDamage(SimpleDamage(1,1)*4)] [School()] damage. 

Rocks continue to fall on the enemy's current pet, dealing [StandardDamage(1,1, 627)] [School()] damage each round for [duration(1,5)] |4round:rounds;."
630,Poisoned Branch,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Instantly deals [StandardDamage(1,1)] [School()] damage and |cFF1EFF00Poisons|r the target for [StandardDamage(1,1,379)] additional [School(379)] damage per round for [duration(1,2)] |4round:rounds;."
631,Super Sticky Goo,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Flings a sticky goo at the target, dealing [StandardDamage(1,1)] [School()] damage and making it impossible to flee for [duration(1,2)] |4round:rounds;."
632,Confusing Sting,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

The target is stung, dealing [StandardDamage(1,1,633)] [School(633)] damage every round for [duration(1,1)] |4round:rounds;.

While stung, the target has a [accuracy(getProcIndex(PROC_ON_DAMAGE_DEALT,633),1,633)]% chance to harm themselves while attacking and is |cFF1EFF00Poisoned.|r"
633,Confusing Sting,"Deals [StandardDamage(1,1)] [School()] damage every round.
Has a [accuracy(getProcIndex(PROC_ON_DAMAGE_DEALT),1)]% chance to take [StandardDamage(getProcIndex(PROC_ON_DAMAGE_DEALT), 1)] [School()] damage when you attack.

|cFF1EFF00Poisoned.|r"
634,Minefield,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Lays down a field of mines behind the opponent. The next pet to swap into the battle will receive [StandardDamage(1,1,635)] [School()] damage."
635,Minefield,"The next pet on this team to enter the battlefield receives [StandardDamage(1,1)] [School()] damage."
636,Sticky Grenade,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Throws a sticky grenade at the target. 

After 3 rounds, the grenade detonates, dealing [StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED , 637),1,637)] [School()] damage. 

An enemy pet can only be affected by one sticky grenade at a time."
637,Sticky Grenade,"Throws a sticky grenade at the target. After 3 rounds, the grenade detonates, dealing [StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED),1)] [School()] damage. 

[StandardAccuracy(2,1)] |cffffffffHit Chance|r"
639,Toxic Smoke,"Deals [StandardDamage(1,1)] [School()] damage every round."
640,Toxic Smoke,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Covers the enemy team in toxic smoke, dealing [StandardDamage(1,1)] [School()] damage instantly and [StandardDamage(1,1,639)] [School()] damage every round for [duration(1,2)] |4round:rounds. Persists through pet swaps."
641,Egg Barrage,"Deals [StandardDamage(1,1)] Critter damage to the current pet every round."
642,Egg Barrage,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Hurls eggs at the enemy, dealing [FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3)+SimpleDamage(1,4))] [School()] damage. 

Eggs continue to fall on the enemy's current pet, dealing [StandardDamage(1,1, 641)] [School()] damage each round for 3 |4round:rounds;."
643,Nut Bomb [NYI],"Places a nut bomb near the enemy. After [duration(1,1)] |4round:rounds the bomb will detonate, harming the current enemy pet."
644,Quake,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Pounds the ground, dealing [StandardDamage(1,1)] [School()] damage to the enemy and half that damage to their backline pets.

Quake continues and increases in damage for [numTurns()] rounds and can affect enemies underground."
645,Launch,"[StandardAccuracy(2,1)] |cffffffffHit Chance|r

Launch up high, becoming unattackable for one round.

On the next round, you attack, dealing [StandardDamage(2, 1)] [School()] damage."
646,Shock and Awe,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and has a [accuracy(1,3)]% chance to stun the target for [duration(1,3)] round."
647,Bombing Run,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and calls in a bombing run.

After [duration(1,2)] |4round:rounds the bombs will arrive, dealing [StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED, 819),1,819)] [School()] damage to the current enemy pet."
648,Bone Bite,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Bites at the enemy, dealing [StandardDamage(1,1)] [School()] damage."
649,BONESTORM,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage to the enemy team but costs [points(1,4)]% of your total health."
650,Bone Prison,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and prevents the target from fleeing for [duration(1,2)] |4round:rounds."
651,"Rock, Paper, Scissors [NYI]","Deals [StandardDamage(1,1)] damage from a random school."
652,Haunt,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

The user transforms into an unholy spirit and enters the target, dealing [StandardDamage(1,1,653)] [School()] damage every round. 

While haunting a target, the user is considered dead."
653,Haunt,"Deals [StandardDamage(1,1)] [School()] damage every round."
654,Ghostly Bite,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and stuns the user for [duration(1,2)] round."
655,Creepy Chomp,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Chomps on the enemy, dealing [StandardDamage(1,1)] [School()] damage."
657,Plagued Blood,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and plagues the target for [duration(1,2)] |4round:rounds. 

While plagued, enemies who strike the target are healed."
658,Plagued Blood,"When damaged, the attacker is healed."
659,Spreading Infection [NYI],"Deals [StandardDamage(1,1)] [School()] damage and places a contagious infection on the target which deals [StandardDamage(1,1,123)] [School()] damage twice then jumps to an allied pet. Jumps up to 3 times."
660,Spreading Infection,"Deals [StandardDamage(1,1)] damage each round.

When the effect expires, it jumps to an ally."
661,Spreading Infection,"Deals [StandardDamage(1,1)] damage each round.

When the effect expires, it jumps to an ally."
662,Spreading Infection,"Deals [StandardDamage(1,1)] damage each round."
663,Corpse Explosion,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Instantly kills the user, causing [points(1,1)]% of their health as [School()] damage to the enemy and infects the target.

Infected targets receive [points(1,1,664)]% of their maximum health as [School()] damage every round for [duration(1,2)] |4round:rounds."
664,Corpse Explosion,"Deals [points(1,1)]% of the target's health as [School()] damage every round.

|cFFAAFFAAPoisoned|r"
665,Consume Corpse,"[StandardAccuracy(1,2)] |cffffffffHit Chance|r

Consumes an allied corpse to restore [points(1,2)]% of total health.

Corpses can only be used once."
666,Rabid Strike,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and turns the target rabid for [duration(1,2)] rounds.

While rabid, the target deals 25% additional damage and receives 50% additional damage."
667,Aged Yolk,Removes all buffs and debuffs from the user.
668,Dreadful Breath,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Channels a dreadful toxic breath which deals [StandardDamage(1,1)] [School()] damage split across the enemy team. Deals additional damage if the weather is Cleansing Rain.

Your pet continues performing this attack for [numTurns()] |4round:rounds;."
669,Backflip,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Performs a flip, dealing [StandardDamage(1,1)] [School()] damage. 

Interrupts the opponent's round if the user goes first."
670,Snap Trap,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Places a snap trap onto the ground. Opponents have a chance to trigger the trap each time they attack.

When the opponent triggers the trap, they will take [StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED,671),1,671)] [School()] damage and be unable to attack for [duration(getProcIndex(PROC_ON_AURA_REMOVED,671),2,671)] |4round:rounds;."
671,Snap Trap,"Attacks have a chance to trigger the trap, causing [StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED,671),1)] [School()] damage and making them unable to attack for [duration(getProcIndex(PROC_ON_AURA_REMOVED,671),2)] |4round:rounds;.

[StandardAccuracy(2,1)] |cffffffffHit Chance|r"
677,Wild Winds,"The current pet takes [StandardDamage(1,1)] [School()] damage every round."
681,Battle Recovery,Your pet regains a portion of the health lost fighting after battle.
682,Apocalypse,"A meteor is falling from the twisting nether. When it lands all active pets will die.

This effect cannot be removed. Cockroaches and Beetles always survive this attack."
683,Apocalypse,"A meteor is falling from the twisting nether. When it lands all active pets will die.

This effect cannot be removed. Cockroaches and Beetles always survive this attack."
684,GM Suicide,Kills the caster. Giving up so soon?
706,Swarm,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Starts a swarm, causing [FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))] [School()] damage on the first round, [FormatDamage(SimpleDamage(2,1)+SimpleDamage(2,2)+SimpleDamage(2,3))] [School()] on the second round, and [FormatDamage(SimpleDamage(3,1)+SimpleDamage(3,2)+SimpleDamage(3,3))] [School()] on the third round. 

Opponents struck by the swarm take [abs(abilityStateMod( 24, 542 ))]% increased damage for [duration(1,4)] |4round:rounds;.

Swarm continues for [numTurns()] |4round:rounds;."
710,Build Turret,"Builds a turret that assaults the enemy team's front pet, dealing [FormatDamage(SimpleDamage(1,1,711)*3)] [School()] damage each round. 

Each turret lasts [duration(1,1)] |4round:rounds;."
711,Turret,"Deals [FormatDamage(SimpleDamage(1,1)*3)] [School()] damage to the enemy's front pet each round."
712,Railgun,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Fires a magnetically-powered shot, dealing [StandardDamage(1, 1)] [School()] damage."
713,Blitz,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Pummels the enemy 1-2 times, dealing [StandardDamage(1,1)] [School()] damage per hit.

Hits an additional time if the user attacks first."
714,GM Revive,Resurrect Pets.
717,Banished,Banished pets cannot return to battle until the effect has worn off.
718,Mudslide,"All pets who enter battle are rooted for [duration(1,1)] |4round:rounds, and all critical damage dealt is increased by [abs(abilityStateMod(314,718))]%.

Rooted enemies are unable to swap out."
720,Clone,A clone has been created who will perform additional attacks each round.
721,Slippery Ice,"Accuracy reduced by 20%.

All pets are considered |cFF0070DDChilled|r."
722,GM Unkillable,Makes the target unkillable.
723,Failsafe,"Comes back to life once per battle, returning to 20% health."
724,Damned,Undead pets remain immortal for one round when killed.
725,GM Unkillable,"Hey baby, just look at how unkillable I am."
726,Recovery,"Humanoids recover [percentage(1,1,726)]% of their maximum health if they dealt damage this round."
728,GM Pass,"After you.

No, no, after YOU."
733,GM Execute Range,"Sets the target's health to [percentage(1,1)]%."
734,Crystal Prison,"Stunned.

Unable to give this pet commands."
735,Speed Boost,"Speed increased by [abs(abilityStateMod( 25, 735 ))]%."
737,Meteor,"Flying up high. 
Unattackable."
