ID,Name_lang,Description_lang
2099,Dragon Racing - Personal Best Record - Thaldraszus 04 Hard,
2100,Dragon Racing - Versioning [DNT],
2101,Dragon Racing - Personal Best Record - Thaldraszus 05 Easy,
2102,Dragon Racing - Personal Best Record - Thaldraszus 05 Hard,
2103,Dragon Racing - Personal Best Record - Thaldraszus 06 Easy,
2104,Dragon Racing - Personal Best Record - Thaldraszus 06 Hard,
2105,Purified Arcane Energy,This arcane energy has been stabilized and can be used throughout the Cobalt Assembly.
2106,Valdrakken Accord,Grants Reputation with the Valdrakken Accord.
2107,Artisan's Consortium - Dragon Isles Branch,Grants Reputation with the Artisan's Consortium Dragon Isles Branch.
2108,Maruuk Centaur,Grants Reputation with the Maruuk Centaur.
2109,Iskaara Tuskarr,Grants Reputation with the Iskaara Tuskarr.
2110,Dragon Racing - Personal Best Record - Ohn'ahran Plains MP 1,
2111,Dragon Racing - Personal Best Record - Azure Span MP 1,
2113,Tuskarr - Fishing Net - Location 01 - Net 01 - Loot,
2114,Tuskarr - Fishing Net - Location 01 - Net 04 (Quest) - Loot,
2115,Tuskarr - Fishing Net - Location 01 - Net 02 - Loot,
2116,Tuskarr - Fishing Net - Location 01 - Net 03 - Loot,
2118,Elemental Overflow,"The essence of fallen foes imbued with the power of a primal storm.

Used to procure items from Mythressa in Valdrakken and various vendors in Morqut village."
2119,Dragon Racing - Personal Best Record - Ohn'ahran Plains 07 Easy,
2120,Dragon Racing - Personal Best Record - Ohn'ahran Plains 07 Hard,
2122,Storm Sigil,A symbol of recognition for the brave adventurers who quelled the primal storms. Used to upgrade Primal Storm gear.
2123,Bloody Tokens,Earned from War Mode activities. Used to purchase War Mode equipment.
2124,Dragon Racing - Scoreboard - Race Complete Time - Fraction 10,
2125,Dragon Racing - Scoreboard - Race Complete Time - Fraction 100,
2126,Dragon Racing - Scoreboard - Race Complete Time -Silver Fract 10,
2128,Dragon Racing - Scoreboard - Race Complete Time -Silver Fract100,
2129,Dragon Racing - Scoreboard - Race Complete Time - Gold Fract 10,
2130,Dragon Racing - Scoreboard - Race Complete Time - Gold Fract 100,
2131,Dragon Racing - Scoreboard - Personal Best Time - Fraction 10,
2132,Dragon Racing - Scoreboard - Personal Best Time - Fraction 100,
2133,Dragonriding - Accepting Passengers [DNT],
2134,Cobalt Assembly,Grants Cobalt Assembly Reputation
2135,Tuskarr - Fishing Net - Location 02 - Net 01 - Loot,
2136,Tuskarr - Fishing Net - Location 02 - Net 02 - Loot,
2137,Tuskarr - Fishing Net - Location 03 - Net 01 - Loot,
2138,Tuskarr - Fishing Net - Location 03 - Net 02 - Loot,
2139,Tuskarr - Fishing Net - Location 04 - Net 01 - Loot,
2140,Tuskarr - Fishing Net - Location 04 - Net 02 - Loot,
2141,Tuskarr - Fishing Net - Location 05 - Net 01 - Loot,
2142,Tuskarr - Fishing Net - Location 05 - Net 02 - Loot,
2148,Red Whelp (Fire Shot),
2149,Red Whelp (Lobbing Fire Nova),
2150,Red Whelp (Curing Whiff),
2151,Red Whelp (Mending Breath),
2152,Red Whelp (Sleepy Ruby Warmth),
2153,Red Whelp (Under Red Wings),
2154,Dragon Racing - Personal Best Record - Waking Shores 01 Reverse,
2155,Dragon Racing - Best Time Display - Whole,
2156,Dragon Racing - Best Time Display - Fraction 1,
2157,Dragon Racing - Best Time Display - Fraction 10,
2158,Dragon Racing - Best Time Display - Fraction 100,
2159,Dragon Racing - Best Time Display - Advanced - Whole,
2160,Dragon Racing - Best Time Display - Advanced - Fraction 1,
2161,Dragon Racing - Best Time Display - Advanced - Fraction 10,
2162,Dragon Racing - Best Time Display - Advanced - Fraction 100,
2165,Profession - Public Order Capacity - Blacksmithing,
2166,Renascent Lifeblood,Renascent Lifeblood charges the Revival Catalyst and allows it to imbue armor with incredible power.
2167,Catalyst Charges,"|cnHEIRLOOM_BLUE_COLOR:Warband-Wide|r
Complete Group Activities to earn charges across all characters.

|cnWHITE_FONT_COLOR:Limit 6 charges per character.|r"
2169,Profession - Public Order Capacity - Leatherworking,
2170,Profession - Public Order Capacity - Alchemy,
2171,Profession - Public Order Capacity - Tailoring,
2172,Profession - Public Order Capacity - Engineering,
2173,Profession - Public Order Capacity - Enchanting,
2174,Profession - Public Order Capacity - Jewelcrafting,
2175,Profession - Public Order Capacity - Inscription,
2176,Dragon Racing - Personal Best Record - Waking Shores 02 Reverse,
2177,Dragon Racing - Personal Best Record - Waking Shores 03 Reverse,
2178,Dragon Racing - Personal Best Record - Waking Shores 04 Reverse,
2179,Dragon Racing - Personal Best Record - Waking Shores 05 Reverse,
2180,Dragon Racing - Personal Best Record - Waking Shores 06 Reverse,
2181,Dragon Racing - Personal Best Record - Waking Shores 07 Reverse,
2182,Dragon Racing - Personal Best Record - Waking Shores 08 Reverse,
2183,Dragon Racing - Personal Best Record - Ohn'ahran Plains01Reverse,
2184,Dragon Racing - Personal Best Record - Ohn'ahran Plains02Reverse,
2185,Dragon Racing - Personal Best Record - Ohn'ahran Plains03Reverse,
2186,Dragon Racing - Personal Best Record - Ohn'ahran Plains04Reverse,
2187,Dragon Racing - Personal Best Record - Ohn'ahran Plains07Reverse,
2188,Dragon Racing - Personal Best Record - Azure Span 01 Reverse,
2189,Dragon Racing - Personal Best Record - Azure Span 02 Reverse,
2190,Dragon Racing - Personal Best Record - Azure Span 03 Reverse,
2191,Dragon Racing - Personal Best Record - Azure Span 04 Reverse,
2192,Dragon Racing - Personal Best Record - Azure Span 05 Reverse,
2193,Dragon Racing - Personal Best Record - Azure Span 06 Reverse,
2194,Dragon Racing - Personal Best Record - Thaldraszus 01 Reverse,
2195,Dragon Racing - Personal Best Record - Thaldraszus 02 Reverse,
2196,Dragon Racing - Personal Best Record - Thaldraszus 03 Reverse,
2197,Dragon Racing - Personal Best Record - Thaldraszus 04 Reverse,
2198,Dragon Racing - Personal Best Record - Thaldraszus 05 Reverse,
2199,Dragon Racing - Personal Best Record - Thaldraszus 06 Reverse,
2201,Dragon Racing - Personal Best Record - F Reach 01,
2202,Dragon Racing - Personal Best Record - F Reach 02,
2203,Dragon Racing - Personal Best Record - F Reach 03,
2204,Dragon Racing - Personal Best Record - F Reach 04,
2205,Dragon Racing - Personal Best Record - F Reach 05,
2206,Dragon Racing - Personal Best Record - F Reach 06,
2207,Dragon Racing - Personal Best Record - F Reach 01 Advanced,
2208,Dragon Racing - Personal Best Record - F Reach 02 Advanced,
2209,Dragon Racing - Personal Best Record - F Reach 03 Advanced,
2210,Dragon Racing - Personal Best Record - F Reach 04 Advanced,
2211,Dragon Racing - Personal Best Record - F Reach 05 Advanced,
2212,Dragon Racing - Personal Best Record - F Reach 06 Advanced,
2213,Dragon Racing - Personal Best Record - F Reach 01 Reverse,
2214,Dragon Racing - Personal Best Record - F Reach 02 Reverse,
2215,Dragon Racing - Personal Best Record - F Reach 03 Reverse,
2216,Dragon Racing - Personal Best Record - F Reach 04 Reverse,
2217,Dragon Racing - Personal Best Record - F Reach 05 Reverse,
2218,Dragon Racing - Personal Best Record - F Reach 06 Reverse,
2224,Dragon Racing - Best Time Display - Reverse - Whole,
2225,Dragon Racing - Best Time Display - Reverse - Fraction 1,
2226,Dragon Racing - Best Time Display - Reverse - Fraction 10,
2227,Dragon Racing - Best Time Display - Reverse - Fraction 100,
2228,Tuskarr - Fishing Net - Location 06 - Net 01 - Loot,
2230,Darkmoon Prize Ticket (Void),"Awarded based off of your performance in the tournament.

Can be redeemed for permanent power rewards at the Darkmoon Ticket Redemption."
2231,Players,
2235,10.0 Dragonrider PVP - Whirling Surge Dismounts 10.0.2 [DNT],
2236,Dragon Racing - Scoreboard - Race Complete Time MS,
2237,10.0 Dragonrider PVP - Whirling Surge Dismounts 10.0.5 [DNT],
2244,Forbidden Reach Return - Renown Dailies Completed,
2245,Flightstones,"Earned from completing world quests, raids, dungeons, battlegrounds, arena matches, and other activities. Used to upgrade max-level gear."
2246,Dragon Racing - Personal Best Record - Z Cavern 01,
2247,Dragon Racing - Personal Best Record - Z Cavern 02,
2248,Dragon Racing - Personal Best Record - Z Cavern 03,
2249,Dragon Racing - Personal Best Record - Z Cavern 04,
2250,Dragon Racing - Personal Best Record - Z Cavern 05,
2251,Dragon Racing - Personal Best Record - Z Cavern 06,
2252,Dragon Racing - Personal Best Record - Z Cavern 01 Advanced,
2253,Dragon Racing - Personal Best Record - Z Cavern 02 Advanced,
2254,Dragon Racing - Personal Best Record - Z Cavern 03 Advanced,
2255,Dragon Racing - Personal Best Record - Z Cavern 04 Advanced,
2256,Dragon Racing - Personal Best Record - Z Cavern 05 Advanced,
2257,Dragon Racing - Personal Best Record - Z Cavern 06 Advanced,
2258,Dragon Racing - Personal Best Record - Z Cavern 01 Reverse,
2259,Dragon Racing - Personal Best Record - Z Cavern 02 Reverse,
2260,Dragon Racing - Personal Best Record - Z Cavern 03 Reverse,
2261,Dragon Racing - Personal Best Record - Z Cavern 04 Reverse,
2262,Dragon Racing - Personal Best Record - Z Cavern 05 Reverse,
2263,Dragon Racing - Personal Best Record - Z Cavern 06 Reverse,
2264,Account HWM - Helm [DNT],
2265,Account HWM - Neck [DNT],
2266,Account HWM - Shoulders [DNT],
2267,Account HWM - Chest [DNT],
2268,Account HWM - Waist [DNT],
2269,Account HWM - Legs [DNT],
2270,Account HWM - Feet [DNT],
2271,Account HWM - Wrist [DNT],
2272,Account HWM - Hands [DNT],
2273,Account HWM - Ring [DNT],
2274,Account HWM - Trinket [DNT],
2275,Account HWM - Cloak [DNT],
2276,Account HWM - Two Hand [DNT],
2277,Account HWM - Main Hand [DNT],
2278,Account HWM - One Hand [DNT],
2279,Account HWM - One Hand (Second) [DNT],
2280,Account HWM - Off Hand [DNT],
2281,Dragon Racing - Personal Best Record - Test,
2312,Dragon Racing - Personal Best Record - Kalimdor 01,
2313,Dragon Racing - Personal Best Record - Kalimdor 02,
2314,Dragon Racing - Personal Best Record - Kalimdor 03,
2315,Dragon Racing - Personal Best Record - Kalimdor 04,
2316,Dragon Racing - Personal Best Record - Kalimdor 05,
2317,Dragon Racing - Personal Best Record - Kalimdor 06,
2318,Dragon Racing - Personal Best Record - Kalimdor 07,
2319,Dragon Racing - Personal Best Record - Kalimdor 08,
2320,Dragon Racing - Personal Best Record - Kalimdor 09,
2321,Dragon Racing - Personal Best Record - Kalimdor 10,
2322,Dragon Racing - Personal Best Record - Kalimdor 11,
2323,Dragon Racing - Personal Best Record - Kalimdor 12,
2324,Dragon Racing - Personal Best Record - Kalimdor 13,
2325,Dragon Racing - Personal Best Record - Kalimdor 14,
2326,Dragon Racing - Personal Best Record - Kalimdor 15,
2327,Dragon Racing - Personal Best Record - Kalimdor 16,
2328,Dragon Racing - Personal Best Record - Kalimdor 17,
2329,Dragon Racing - Personal Best Record - Kalimdor 18,
2330,Dragon Racing - Personal Best Record - Kalimdor 19,
2331,Dragon Racing - Personal Best Record - Kalimdor 20,
2332,Dragon Racing - Personal Best Record - Kalimdor 21,
2333,Dragon Racing - Personal Best Record - Kalimdor 22,
2334,Dragon Racing - Personal Best Record - Kalimdor 23,
2335,Dragon Racing - Personal Best Record - Kalimdor 24,
2336,Dragon Racing - Personal Best Record - Kalimdor 25,
2337,Dragon Racing - Personal Best Record - Kalimdor 26,
2338,Dragon Racing - Personal Best Record - Kalimdor 27,
2339,Dragon Racing - Personal Best Record - Kalimdor 28,
2340,Dragon Racing - Personal Best Record - Kalimdor 29,
2341,Dragon Racing - Personal Best Record - Kalimdor 30,
2342,Dragon Racing - Personal Best Record - Kalimdor 01 Advanced,
2343,Dragon Racing - Personal Best Record - Kalimdor 02 Advanced,
2344,Dragon Racing - Personal Best Record - Kalimdor 03 Advanced,
2345,Dragon Racing - Personal Best Record - Kalimdor 04 Advanced,
2346,Dragon Racing - Personal Best Record - Kalimdor 05 Advanced,
2347,Dragon Racing - Personal Best Record - Kalimdor 06 Advanced,
2348,Dragon Racing - Personal Best Record - Kalimdor 07 Advanced,
2349,Dragon Racing - Personal Best Record - Kalimdor 08 Advanced,
2350,Dragon Racing - Personal Best Record - Kalimdor 09 Advanced,
2351,Dragon Racing - Personal Best Record - Kalimdor 10 Advanced,
2352,Dragon Racing - Personal Best Record - Kalimdor 11 Advanced,
2353,Dragon Racing - Personal Best Record - Kalimdor 12 Advanced,
2354,Dragon Racing - Personal Best Record - Kalimdor 13 Advanced,
2355,Dragon Racing - Personal Best Record - Kalimdor 14 Advanced,
2356,Dragon Racing - Personal Best Record - Kalimdor 15 Advanced,
2357,Dragon Racing - Personal Best Record - Kalimdor 16 Advanced,
2358,Dragon Racing - Personal Best Record - Kalimdor 17 Advanced,
2359,Dragon Racing - Personal Best Record - Kalimdor 18 Advanced,
2360,Dragon Racing - Personal Best Record - Kalimdor 19 Advanced,
2361,Dragon Racing - Personal Best Record - Kalimdor 20 Advanced,
2362,Dragon Racing - Personal Best Record - Kalimdor 21 Advanced,
2363,Dragon Racing - Personal Best Record - Kalimdor 22 Advanced,
2364,Dragon Racing - Personal Best Record - Kalimdor 23 Advanced,
2365,Dragon Racing - Personal Best Record - Kalimdor 24 Advanced,
2366,Dragon Racing - Personal Best Record - Kalimdor 25 Advanced,
2367,Dragon Racing - Personal Best Record - Kalimdor 26 Advanced,
2368,Dragon Racing - Personal Best Record - Kalimdor 27 Advanced,
2369,Dragon Racing - Personal Best Record - Kalimdor 28 Advanced,
2370,Dragon Racing - Personal Best Record - Kalimdor 29 Advanced,
2371,Dragon Racing - Personal Best Record - Kalimdor 30 Advanced,
2372,Dragon Racing - Personal Best Record - Kalimdor 01 Reverse,
2373,Dragon Racing - Personal Best Record - Kalimdor 02 Reverse,
2374,Dragon Racing - Personal Best Record - Kalimdor 03 Reverse,
2375,Dragon Racing - Personal Best Record - Kalimdor 04 Reverse,
2376,Dragon Racing - Personal Best Record - Kalimdor 05 Reverse,
2377,Dragon Racing - Personal Best Record - Kalimdor 06 Reverse,
2378,Dragon Racing - Personal Best Record - Kalimdor 07 Reverse,
2379,Dragon Racing - Personal Best Record - Kalimdor 08 Reverse,
2380,Dragon Racing - Personal Best Record - Kalimdor 09 Reverse,
2381,Dragon Racing - Personal Best Record - Kalimdor 10 Reverse,
2382,Dragon Racing - Personal Best Record - Kalimdor 11 Reverse,
2383,Dragon Racing - Personal Best Record - Kalimdor 12 Reverse,
2384,Dragon Racing - Personal Best Record - Kalimdor 13 Reverse,
2385,Dragon Racing - Personal Best Record - Kalimdor 14 Reverse,
2386,Dragon Racing - Personal Best Record - Kalimdor 15 Reverse,
2387,Dragon Racing - Personal Best Record - Kalimdor 16 Reverse,
2388,Dragon Racing - Personal Best Record - Kalimdor 17 Reverse,
2389,Dragon Racing - Personal Best Record - Kalimdor 18 Reverse,
2390,Dragon Racing - Personal Best Record - Kalimdor 19 Reverse,
2391,Dragon Racing - Personal Best Record - Kalimdor 20 Reverse,
2392,Dragon Racing - Personal Best Record - Kalimdor 21 Reverse,
2393,Dragon Racing - Personal Best Record - Kalimdor 22 Reverse,
2394,Dragon Racing - Personal Best Record - Kalimdor 23 Reverse,
2395,Dragon Racing - Personal Best Record - Kalimdor 24 Reverse,
2396,Dragon Racing - Personal Best Record - Kalimdor 25 Reverse,
2397,Dragon Racing - Personal Best Record - Kalimdor 26 Reverse,
2398,Dragon Racing - Personal Best Record - Kalimdor 27 Reverse,
2399,Dragon Racing - Personal Best Record - Kalimdor 28 Reverse,
2400,Dragon Racing - Personal Best Record - Kalimdor 29 Reverse,
2401,Dragon Racing - Personal Best Record - Kalimdor 30 Reverse,
2402,Renown - Loamm Niffen,Grants Reputation with the Loamm Niffen.
2408,Bonus Flightstones,Bonus Flightstones are awarded from some World Quests and when any player in your group increases their Mythic+ Rating.
2409,Whelpling Crest Fragment Tracker [DNT],Tracks whelpling crest fragments earned. [DNT]
2410,Drake Crest Fragment Tracker [DNT],Tracks drake crest fragments earned. [DNT]
2411,Wyrm Crest Fragment Tracker [DNT],Tracks wyrm crest fragments earned. [DNT]
2412,Aspect Crest Fragment Tracker [DNT],Tracks aspect crest fragments earned. [DNT]
2413,10.1 Professions - Personal Tracker - S2 Spark Drops (Hidden),
2414,10.1.5 Whelp Daycare - Whelp Racing - Black - 001 (OJF),
2415,10.1.5 Whelp Daycare - Whelp Racing - Blue - 001 (OJF),
2416,10.1.5 Whelp Daycare - Whelp Racing - Bronze - 001 (OJF),
2417,10.1.5 Whelp Daycare - Whelp Racing - Green - 001 (OJF),
2418,10.1.5 Whelp Daycare - Whelp Racing - Red - 001 (OJF),
2419,Test Currency Main [DNT],
2420,Loamm Niffen,Grants Reputation with the Loamm Niffen.
2421,Dragon Racing - Personal Best Record - Waking Shores 01 Challeng,
2422,Dragon Racing - Personal Best Record - Waking Shores 01 ChallenR,
2423,Dragon Racing - Personal Best Record - Waking Shores 02 Challeng,
2424,Dragon Racing - Personal Best Record - Waking Shores 02 ChallenR,
2425,Dragon Racing - Personal Best Record - Waking Shores 03 Challeng,
2426,Dragon Racing - Personal Best Record - Waking Shores 03 ChallenR,
2427,Dragon Racing - Personal Best Record - Waking Shores 04 Challeng,
2428,Dragon Racing - Personal Best Record - Waking Shores 04 ChallenR,
2429,Dragon Racing - Personal Best Record - Waking Shores 05 Challeng,
2430,Dragon Racing - Personal Best Record - Waking Shores 05 ChallenR,
2431,Dragon Racing - Personal Best Record - Waking Shores 06 Challeng,
2432,Dragon Racing - Personal Best Record - Waking Shores 06 ChallenR,
2433,Dragon Racing - Personal Best Record - Waking Shores 07 Challeng,
2434,Dragon Racing - Personal Best Record - Waking Shores 07 ChallenR,
2435,Dragon Racing - Personal Best Record - Waking Shores 08 Challeng,
2436,Dragon Racing - Personal Best Record - Waking Shores 08 ChallenR,
2437,Dragon Racing - Personal Best Record - Ohn'ahran Plains 01 Chall,
2439,Dragon Racing - Personal Best Record - Ohn'ahran Plains 01 ChalR,
2440,Dragon Racing - Personal Best Record - Ohn'ahran Plains 02 Chall,
2441,Dragon Racing - Personal Best Record - Ohn'ahran Plains 02 ChalR,
2442,Dragon Racing - Personal Best Record - Ohn'ahran Plains 03 Chall,
2443,Dragon Racing - Personal Best Record - Ohn'ahran Plains 03 ChalR,
2444,Dragon Racing - Personal Best Record - Ohn'ahran Plains 04 Chall,
2445,Dragon Racing - Personal Best Record - Ohn'ahran Plains 04 ChalR,
2446,Dragon Racing - Personal Best Record - Ohn'ahran Plains 05 Chall,
2447,Dragon Racing - Personal Best Record - Ohn'ahran Plains 06 Chall,
2448,Dragon Racing - Personal Best Record - Ohn'ahran Plains 07 Chall,
2449,Dragon Racing - Personal Best Record - Ohn'ahran Plains 07 ChalR,
2450,Dragon Racing - Personal Best Record - Azure Span 01 Challenge,
2451,Dragon Racing - Personal Best Record - Azure Span 01 Challenge R,
2452,Dragon Racing - Personal Best Record - Azure Span 02 Challenge,
2453,Dragon Racing - Personal Best Record - Azure Span 02 Challenge R,
2454,Dragon Racing - Personal Best Record - Azure Span 03 Challenge,
2455,Dragon Racing - Personal Best Record - Azure Span 03 Challenge R,
2456,Dragon Racing - Personal Best Record - Azure Span 04 Challenge,
2457,Dragon Racing - Personal Best Record - Azure Span 04 Challenge R,
2458,Dragon Racing - Personal Best Record - Azure Span 05 Challenge,
2459,Dragon Racing - Personal Best Record - Azure Span 05 Challenge R,
2460,Dragon Racing - Personal Best Record - Azure Span 06 Challenge,
2461,Dragon Racing - Personal Best Record - Azure Span 06 Challenge R,
2462,Dragon Racing - Personal Best Record - Thaldraszus 01 Challenge,
2463,Dragon Racing - Personal Best Record - Thaldraszus 01 ChallengeR,
2464,Dragon Racing - Personal Best Record - Thaldraszus 02 Challenge,
2465,Dragon Racing - Personal Best Record - Thaldraszus 02 ChallengeR,
2466,Dragon Racing - Personal Best Record - Thaldraszus 03 Challenge,
2467,Dragon Racing - Personal Best Record - Thaldraszus 03 ChallengeR,
2468,Dragon Racing - Personal Best Record - Thaldraszus 04 Challenge,
2469,Dragon Racing - Personal Best Record - Thaldraszus 04 ChallengeR,
2470,Dragon Racing - Personal Best Record - Thaldraszus 05 Challenge,
2471,Dragon Racing - Personal Best Record - Thaldraszus 05 ChallengeR,
2472,Dragon Racing - Personal Best Record - Thaldraszus 06 Challenge,
2473,Dragon Racing - Personal Best Record - Thaldraszus 06 ChallengeR,
2474,Dragon Racing - Personal Best Record - F Reach 01 Challenge,
2475,Dragon Racing - Personal Best Record - F Reach 01 Challenge R,
2476,Dragon Racing - Personal Best Record - F Reach 02 Challenge,
2477,Dragon Racing - Personal Best Record - F Reach 02 Challenge R,
2478,Dragon Racing - Personal Best Record - F Reach 03 Challenge,
2479,Dragon Racing - Personal Best Record - F Reach 03 Challenge R,
2480,Dragon Racing - Personal Best Record - F Reach 04 Challenge,
2481,Dragon Racing - Personal Best Record - F Reach 04 Challenge R,
2482,Dragon Racing - Personal Best Record - F Reach 05 Challenge,
2483,Dragon Racing - Personal Best Record - F Reach 05 Challenge R,
2484,Dragon Racing - Personal Best Record - F Reach 06 Challenge,
2485,Dragon Racing - Personal Best Record - F Reach 06 Challenge R,
2486,Dragon Racing - Personal Best Record - Z Cavern 01 Challenge,
2487,Dragon Racing - Personal Best Record - Z Cavern 01 Challenge R,
2488,Dragon Racing - Personal Best Record - Z Cavern 02 Challenge,
2489,Dragon Racing - Personal Best Record - Z Cavern 02 Challenge R,
2490,Dragon Racing - Personal Best Record - Z Cavern 03 Challenge,
2491,Dragon Racing - Personal Best Record - Z Cavern 03 Challenge R,
2492,Dragon Racing - Personal Best Record - Z Cavern 04 Challenge,
2493,Dragon Racing - Personal Best Record - Z Cavern 04 Challenge R,
2494,Dragon Racing - Personal Best Record - Z Cavern 05 Challenge,
2495,Dragon Racing - Personal Best Record - Z Cavern 05 Challenge R,
2496,Dragon Racing - Personal Best Record - Z Cavern 06 Challenge,
2497,Dragon Racing - Personal Best Record - Z Cavern 06 Challenge R,
2498,Dragon Racing - Personal Best Record - Kalimdor 01 Challenge,
2499,Dragon Racing - Personal Best Record - Kalimdor 01 Challenge R,
2500,Dragon Racing - Personal Best Record - Kalimdor 02 Challenge,
2501,Dragon Racing - Personal Best Record - Kalimdor 02 Challenge R,
2502,Dragon Racing - Personal Best Record - Kalimdor 03 Challenge,
2503,Dragon Racing - Personal Best Record - Kalimdor 03 Challenge R,
2504,Dragon Racing - Personal Best Record - Kalimdor 04 Challenge,
2505,Dragon Racing - Personal Best Record - Kalimdor 04 Challenge R,
2506,Dragon Racing - Personal Best Record - Kalimdor 05 Challenge,
2507,Dragon Racing - Personal Best Record - Kalimdor 05 Challenge R,
2508,Dragon Racing - Personal Best Record - Kalimdor 06 Challenge,
2509,Dragon Racing - Personal Best Record - Kalimdor 06 Challenge R,
2510,Dragon Racing - Personal Best Record - Kalimdor 07 Challenge,
2511,Dragon Racing - Personal Best Record - Kalimdor 07 Challenge R,
2512,Dragon Racing - Personal Best Record - Kalimdor 08 Challenge,
2513,Dragon Racing - Personal Best Record - Kalimdor 08 Challenge R,
2514,Dragon Racing - Personal Best Record - Kalimdor 09 Challenge,
2515,Dragon Racing - Personal Best Record - Kalimdor 09 Challenge R,
2516,Dragon Racing - Personal Best Record - Kalimdor 10 Challenge,
2517,Dragon Racing - Personal Best Record - Kalimdor 10 Challenge R,
2518,Dragon Racing - Personal Best Record - Kalimdor 11 Challenge,
2519,Dragon Racing - Personal Best Record - Kalimdor 11 Challenge R,
2520,Dragon Racing - Personal Best Record - Kalimdor 12 Challenge,
2521,Dragon Racing - Personal Best Record - Kalimdor 12 Challenge R,
2522,Dragon Racing - Personal Best Record - Kalimdor 13 Challenge,
2523,Dragon Racing - Personal Best Record - Kalimdor 13 Challenge R,
2524,Dragon Racing - Personal Best Record - Kalimdor 14 Challenge,
2525,Dragon Racing - Personal Best Record - Kalimdor 14 Challenge R,
2526,Dragon Racing - Personal Best Record - Kalimdor 15 Challenge,
2527,Dragon Racing - Personal Best Record - Kalimdor 15 Challenge R,
2528,Dragon Racing - Personal Best Record - Kalimdor 16 Challenge,
2529,Dragon Racing - Personal Best Record - Kalimdor 16 Challenge R,
2531,zzOLD Delving Gems,Payment for recovering various lost artifacts within delves.
2533,Renascent Shadowflame,Renascent Shadowflame charges the Revival Catalyst and allows it to imbue armor with incredible power.
2536,Dragon Racing - Personal Best Record - E Kingdoms 01,
2537,Dragon Racing - Personal Best Record - E Kingdoms 02,
2538,Dragon Racing - Personal Best Record - E Kingdoms 03,
2539,Dragon Racing - Personal Best Record - E Kingdoms 04,
2540,Dragon Racing - Personal Best Record - E Kingdoms 05,
2541,Dragon Racing - Personal Best Record - E Kingdoms 06,
2542,Dragon Racing - Personal Best Record - E Kingdoms 07,
2543,Dragon Racing - Personal Best Record - E Kingdoms 08,
2544,Dragon Racing - Personal Best Record - E Kingdoms 09,
2545,Dragon Racing - Personal Best Record - E Kingdoms 10,
2546,Dragon Racing - Personal Best Record - E Kingdoms 11,
2547,Dragon Racing - Personal Best Record - E Kingdoms 12,
2548,Dragon Racing - Personal Best Record - E Kingdoms 13,
2549,Dragon Racing - Personal Best Record - E Kingdoms 14,
2550,Dragon Racing - Personal Best Record - E Kingdoms 15,
2551,Dragon Racing - Personal Best Record - E Kingdoms 16,
2552,Dragon Racing - Personal Best Record - E Kingdoms 01 Advanced,
2553,Dragon Racing - Personal Best Record - E Kingdoms 02 Advanced,
2554,Dragon Racing - Personal Best Record - E Kingdoms 03 Advanced,
2555,Dragon Racing - Personal Best Record - E Kingdoms 04 Advanced,
2556,Dragon Racing - Personal Best Record - E Kingdoms 05 Advanced,
2557,Dragon Racing - Personal Best Record - E Kingdoms 06 Advanced,
2558,Dragon Racing - Personal Best Record - E Kingdoms 07 Advanced,
2559,Dragon Racing - Personal Best Record - E Kingdoms 08 Advanced,
2560,Dragon Racing - Personal Best Record - E Kingdoms 09 Advanced,
2561,Dragon Racing - Personal Best Record - E Kingdoms 10 Advanced,
2562,Dragon Racing - Personal Best Record - E Kingdoms 11 Advanced,
2563,Dragon Racing - Personal Best Record - E Kingdoms 12 Advanced,
2564,Dragon Racing - Personal Best Record - E Kingdoms 13 Advanced,
2565,Dragon Racing - Personal Best Record - E Kingdoms 14 Advanced,
2566,Dragon Racing - Personal Best Record - E Kingdoms 15 Advanced,
2567,Dragon Racing - Personal Best Record - E Kingdoms 16 Advanced,
2568,Dragon Racing - Personal Best Record - E Kingdoms 01 Reverse,
2569,Dragon Racing - Personal Best Record - E Kingdoms 02 Reverse,
2570,Dragon Racing - Personal Best Record - E Kingdoms 03 Reverse,
2571,Dragon Racing - Personal Best Record - E Kingdoms 04 Reverse,
2572,Dragon Racing - Personal Best Record - E Kingdoms 05 Reverse,
2573,Dragon Racing - Personal Best Record - E Kingdoms 06 Reverse,
2574,Dragon Racing - Personal Best Record - E Kingdoms 07 Reverse,
2575,Dragon Racing - Personal Best Record - E Kingdoms 08 Reverse,
2576,Dragon Racing - Personal Best Record - E Kingdoms 09 Reverse,
2577,Dragon Racing - Personal Best Record - E Kingdoms 10 Reverse,
2578,Dragon Racing - Personal Best Record - E Kingdoms 11 Reverse,
2579,Dragon Racing - Personal Best Record - E Kingdoms 12 Reverse,
2580,Dragon Racing - Personal Best Record - E Kingdoms 13 Reverse,
2581,Dragon Racing - Personal Best Record - E Kingdoms 14 Reverse,
2582,Dragon Racing - Personal Best Record - E Kingdoms 15 Reverse,
2583,Dragon Racing - Personal Best Record - E Kingdoms 16 Reverse,
2588,Riders of Azeroth Badge,Earned in Riders of Azeroth contests. Exchanged for goods from Riders of Azeroth vendors in Valdrakken.
2590,Lost Transcripts,Various Earthen treasures and relics previously thought to be lost.
2591,11.0 Delves - Score Inside,Payment for recovering various lost artifacts within delves.
2592,11.0 Delves - Reputation Score,Payment for recovering various lost artifacts within delves.
