ID,Name_lang,Description_lang
331,Castle of Sand,"The tol'vir were originally stone constructs created by the titans to safeguard the secrets of Uldum.  They possess feline lower bodies and heads as well as human torsos.  Like many other titan creations, the tol'vir succumbed to the curse of flesh.  Three tribes exist in the present day: Ramkahen, Orsis (nearly wiped out) and Neferset.  The latter tribe has allied with Deathwing in order to regain the tol'vir's stone form."
333,Cat Statue with Emerald Eyes,"The tol'vir were originally stone constructs created by the titans to safeguard the secrets of Uldum.  They possess feline lower bodies and heads as well as human torsos.  Like many other titan creations, the tol'vir succumbed to the curse of flesh.  Three tribes exist in the present day: Ramkahen, Orsis (nearly wiped out) and Neferset.  The latter tribe has allied with Deathwing in order to regain the tol'vir's stone form."
335,Soapstone Scarab Necklace,"The tol'vir were originally stone constructs created by the titans to safeguard the secrets of Uldum.  They possess feline lower bodies and heads as well as human torsos.  Like many other titan creations, the tol'vir succumbed to the curse of flesh.  Three tribes exist in the present day: Ramkahen, Orsis (nearly wiped out) and Neferset.  The latter tribe has allied with Deathwing in order to regain the tol'vir's stone form."
339,Tiny Oasis Mosaic,"The tol'vir were originally stone constructs created by the titans to safeguard the secrets of Uldum.  They possess feline lower bodies and heads as well as human torsos.  Like many other titan creations, the tol'vir succumbed to the curse of flesh.  Three tribes exist in the present day: Ramkahen, Orsis (nearly wiped out) and Neferset.  The latter tribe has allied with Deathwing in order to regain the tol'vir's stone form."
341,Engraved Scimitar Hilt,"The tol'vir were originally stone constructs created by the titans to safeguard the secrets of Uldum.  They possess feline lower bodies and heads as well as human torsos.  Like many other titan creations, the tol'vir succumbed to the curse of flesh.  Three tribes exist in the present day: Ramkahen, Orsis (nearly wiped out) and Neferset.  The latter tribe has allied with Deathwing in order to regain the tol'vir's stone form."
343,Canopic Jar,"The tol'vir were originally stone constructs created by the titans to safeguard the secrets of Uldum.  They possess feline lower bodies and heads as well as human torsos.  Like many other titan creations, the tol'vir succumbed to the curse of flesh.  Three tribes exist in the present day: Ramkahen, Orsis (nearly wiped out) and Neferset.  The latter tribe has allied with Deathwing in order to regain the tol'vir's stone form."
345,Sketch of a Desert Palace,"The tol'vir were originally stone constructs created by the titans to safeguard the secrets of Uldum.  They possess feline lower bodies and heads as well as human torsos.  Like many other titan creations, the tol'vir succumbed to the curse of flesh.  Three tribes exist in the present day: Ramkahen, Orsis (nearly wiped out) and Neferset.  The latter tribe has allied with Deathwing in order to regain the tol'vir's stone form."
347,Pipe of Franclorn Forgewright,"The dwarves of Ironforge were originally composed of three clans: the Bronzebeards, the Wildhammers and the Dark Irons. As the result of a civil war, the Bronzebeards were left in control of the city of Ironforge while the Wildhammers eventually retreated to the Hinterlands and Twilight Highlands. The Dark Iron dwarves came to dwell in between the Redridge Mountains and the Burning Steppes, in the shadow of Blackrock Mountain."
349,Mummified Monkey Paw,"This appears as nothing more than the paw of a small primate. A closer inspection shows that the hand has been dried by centuries of exposure to the sands of Uldum. Still, you have no doubt that it is far more than meets the eye."
351,Staff of Ammunae,"This is a long staff with a gold head piece. In the center of the head is a green gem of some unknown mineral that allows light to shine through. The staff is warm to the touch and if left too long in one place, plants turn to face it as if facing the sun."
353,Pendant of the Scarab Storm,"This is a heavy necklace, almost a piece of armor, covered with small scarabs of stone and bronze instead of chain links. The largest scarab is carved of lapis lazuli set in gold."
355,Scepter of Azj'Aqir,"This short baton is set with a clawed amethyst at the crown.  Your are fairly certain that the design is not tol'vir at all, but Qiraji.  Perhaps the proximity to the Temple of Ahn'Qiraj has somehow allowed this artifact into Uldum despite the barrier."
357,Scimitar of the Sirocco,This scimitar is fashioned of bronze but inlaid with a great deal of gold. A warm wind seems to cling to it. The blade is sharply curved in the 'sickle sword' design called a khopesh by the tol'vir.
359,Ring of the Boy Emperor,This is a ring of gold featuring a scarab fashioned of polished turquoise. The ring itself is quite small and only fits on your fingers with some effort.
371,Dwarven Baby Socks,"The dwarves of Ironforge were originally composed of three clans: the Bronzebeards, the Wildhammers and the Dark Irons. As the result of a civil war, the Bronzebeards were left in control of the city of Ironforge while the Wildhammers eventually retreated to the Hinterlands and Twilight Highlands. The Dark Iron dwarves came to dwell in between the Redridge Mountains and the Burning Steppes, in the shadow of Blackrock Mountain."
372,Necklace with Elune Pendant,"The kaldorei are one of the most ancient races of Azeroth. One of the darkest moments in their history occurred when the quel'dorei, or Highborne - the highest caste of elven nobility - unleashed dangerous magic that brought the Burning Legion into the world and resulted in countless deaths."
374,Shard of Petrified Wood,Fossils are the preserved remains of animals or plants from the ancient past. Typically the living tissues are replaced with minerals that preserve the form of the original organism.
378,Strange Velvet Worm,Fossils are the preserved remains of animals or plants from the ancient past. Typically the living tissues are replaced with minerals that preserve the form of the original organism.
380,Fine Bloodscalp Dinnerware,"The earliest known trolls belonged to the Zandalar tribe, from which all other trolls are descended. The Zandalari were regarded as an overarching priest caste for all trolls and worked tirelessly to record and preserve troll society and traditions. Of the many tribes that split off from the Zandalari, the two most dominant were the Gurubashi and Amani."
628,Extinct Turtle Shell,"This turtle shell is supernaturally resilient. Perhaps if you collected all the fragments, you could assemble a powerful protective device. "
633,Haunted War Drum,"What appears to be an ancient, elaborate troll war drum. The hide is of an unusual color and appears to have been tattooed rather than simply painted or dyed."
635,Ancient Amber,A particularly large hunk of petrified tree resin containing what appears to be a small humanoid figure.
637,Vrykul Drinking Horn,"A large, sturdy, silver-chased and rune-carved horn."
639,Pterrordax Hatchling,Could this fossilized egg still be... alive?!
641,Voodoo Figurine,A medium-sized figurine of unusual complexity and troll manufacture.
1035,Pandaren Tea Set,"The Pandaren are an enigmatic race native to the long-hidden continent of Pandaria.  Honorable and filled with a love of good company and food, the Pandaren have been content to live in seclusion, allowing their culture to flourish and thrive away from the influence of the outside world.  While the Pandaren are predominantly a peace-loving race, their history is marked with turmoil and strife."
1037,Pandaren Game Board,"The Pandaren are an enigmatic race native to the long-hidden continent of Pandaria.  Honorable and filled with a love of good company and food, the Pandaren have been content to live in seclusion, allowing their culture to flourish and thrive away from the influence of the outside world.  While the Pandaren are predominantly a peace-loving race, their history is marked with turmoil and strife."
1039,Twin Stein Set of Brewfather Quan Tou Kuo,"The Pandaren are an enigmatic race native to the long-hidden continent of Pandaria.  Honorable and filled with a love of good company and food, the Pandaren have been content to live in seclusion, allowing their culture to flourish and thrive away from the influence of the outside world.  While the Pandaren are predominantly a peace-loving race, their history is marked with turmoil and strife."
1041,Walking Cane of Brewfather Ren Yun,"The Pandaren are an enigmatic race native to the long-hidden continent of Pandaria.  Honorable and filled with a love of good company and food, the Pandaren have been content to live in seclusion, allowing their culture to flourish and thrive away from the influence of the outside world.  While the Pandaren are predominantly a peace-loving race, their history is marked with turmoil and strife."
1043,Empty Keg of Brewfather Xin Wo Yin,"The Pandaren are an enigmatic race native to the long-hidden continent of Pandaria.  Honorable and filled with a love of good company and food, the Pandaren have been content to live in seclusion, allowing their culture to flourish and thrive away from the influence of the outside world.  While the Pandaren are predominantly a peace-loving race, their history is marked with turmoil and strife."
1045,Carved Bronze Mirror,"The Pandaren are an enigmatic race native to the long-hidden continent of Pandaria.  Honorable and filled with a love of good company and food, the Pandaren have been content to live in seclusion, allowing their culture to flourish and thrive away from the influence of the outside world.  While the Pandaren are predominantly a peace-loving race, their history is marked with turmoil and strife."
1047,Gold-Inlaid Porcelain Funerary Figurine,"The Pandaren are an enigmatic race native to the long-hidden continent of Pandaria.  Honorable and filled with a love of good company and food, the Pandaren have been content to live in seclusion, allowing their culture to flourish and thrive away from the influence of the outside world.  While the Pandaren are predominantly a peace-loving race, their history is marked with turmoil and strife."
1049,Apothecary Tins,"The Pandaren are an enigmatic race native to the long-hidden continent of Pandaria.  Honorable and filled with a love of good company and food, the Pandaren have been content to live in seclusion, allowing their culture to flourish and thrive away from the influence of the outside world.  While the Pandaren are predominantly a peace-loving race, their history is marked with turmoil and strife."
1051,Pearl of Yu'lon,"The Pandaren are an enigmatic race native to the long-hidden continent of Pandaria.  Honorable and filled with a love of good company and food, the Pandaren have been content to live in seclusion, allowing their culture to flourish and thrive away from the influence of the outside world.  While the Pandaren are predominantly a peace-loving race, their history is marked with turmoil and strife."
1053,Standard of Niuzao,"The Pandaren are an enigmatic race native to the long-hidden continent of Pandaria.  Honorable and filled with a love of good company and food, the Pandaren have been content to live in seclusion, allowing their culture to flourish and thrive away from the influence of the outside world.  While the Pandaren are predominantly a peace-loving race, their history is marked with turmoil and strife."
1057,Umbrella of Chi-Ji,The seemingly delicate pieces of bamboo and paper are remarkably resillient.  They have clearly been imbued with magic that has made them last through time.
1059,Spear of Xuen,The broken pieces of this spear radiate power.  Perhaps they can be reassembled into a usable weapon?
1085,Manacles of Rebellion,"The life-giving waters of the valley enabled a race of brutes to grow to enormous size, strength and intelligence.  These creatures were called the ""Mogu"".  Their culture was built on strength:  warrior despots ruling via iron fist.  Their monuments of stone, built to last, still stand to this day."
1087,Cracked Mogu Runestone,"The life-giving waters of the valley enabled a race of brutes to grow to enormous size, strength and intelligence.  These creatures were called the ""Mogu"".  Their culture was built on strength:  warrior despots ruling via iron fist.  Their monuments of stone, built to last, still stand to this day."
1089,Terracotta Arm,"The life-giving waters of the valley enabled a race of brutes to grow to enormous size, strength and intelligence.  These creatures were called the ""Mogu"".  Their culture was built on strength:  warrior despots ruling via iron fist.  Their monuments of stone, built to last, still stand to this day."
1091,Petrified Bone Whip,"The life-giving waters of the valley enabled a race of brutes to grow to enormous size, strength and intelligence.  These creatures were called the ""Mogu"".  Their culture was built on strength:  warrior despots ruling via iron fist.  Their monuments of stone, built to last, still stand to this day."
1093,Thunder King Insignia,"The life-giving waters of the valley enabled a race of brutes to grow to enormous size, strength and intelligence.  These creatures were called the ""Mogu"".  Their culture was built on strength:  warrior despots ruling via iron fist.  Their monuments of stone, built to last, still stand to this day."
1095,Edicts of the Thunder King,"The life-giving waters of the valley enabled a race of brutes to grow to enormous size, strength and intelligence.  These creatures were called the ""Mogu"".  Their culture was built on strength:  warrior despots ruling via iron fist.  Their monuments of stone, built to last, still stand to this day."
1097,Iron Amulet,"The life-giving waters of the valley enabled a race of brutes to grow to enormous size, strength and intelligence.  These creatures were called the ""Mogu"".  Their culture was built on strength:  warrior despots ruling via iron fist.  Their monuments of stone, built to last, still stand to this day."
1099,Warlord's Branding Iron,"The life-giving waters of the valley enabled a race of brutes to grow to enormous size, strength and intelligence.  These creatures were called the ""Mogu"".  Their culture was built on strength:  warrior despots ruling via iron fist.  Their monuments of stone, built to last, still stand to this day."
1101,Mogu Coin,"The life-giving waters of the valley enabled a race of brutes to grow to enormous size, strength and intelligence.  These creatures were called the ""Mogu"".  Their culture was built on strength:  warrior despots ruling via iron fist.  Their monuments of stone, built to last, still stand to this day."
1103,Worn Monument Ledger,"The life-giving waters of the valley enabled a race of brutes to grow to enormous size, strength and intelligence.  These creatures were called the ""Mogu"".  Their culture was built on strength:  warrior despots ruling via iron fist.  Their monuments of stone, built to last, still stand to this day."
1105,Quilen Statuette,"These are stone shards of what was once a statuette of some sort.  Oddly, they give the impression of pulsing with life."
1107,Anatomical Dummy,"Something about this anatomical dummy makes you think ""malevolent"", rather than ""medical""."
1190,Test Project,"The life-giving waters of the valley enabled a race of brutes to grow to enormous size, strength and intelligence.  These creatures were called the ""Mogu"".  Their culture was built on strength:  warrior desposts ruling via iron fist.  Their monuments of stone, built to last, still stand to this day."
1834,Banner of the Mantid Empire,"The mantid empire predates the arrival of the Titans. This ancient civilization of highly intelligent insectoids is ruled by the mantid Empress, and is organized by caste. Mantid society revolves around kypari trees and the amber produced from their sap."
1836,Ancient Sap Feeder,"The mantid empire predates the arrival of the Titans. This ancient civilization of highly intelligent insectoids is ruled by the mantid Empress, and is organized by caste. Mantid society revolves around kypari trees and the amber produced from their sap."
1838,The Praying Mantid,"The mantid empire predates the arrival of the Titans. This ancient civilization of highly intelligent insectoids is ruled by the mantid Empress, and is organized by caste. Mantid society revolves around kypari trees and the amber produced from their sap."
1840,Inert Sound Beacon,"The mantid empire predates the arrival of the Titans. This ancient civilization of highly intelligent insectoids is ruled by the mantid Empress, and is organized by caste. Mantid society revolves around kypari trees and the amber produced from their sap."
1842,Remains of a Paragon,"The mantid empire predates the arrival of the Titans. This ancient civilization of highly intelligent insectoids is ruled by the mantid Empress, and is organized by caste. Mantid society revolves around kypari trees and the amber produced from their sap."
1844,Mantid Lamp,"The mantid empire predates the arrival of the Titans. This ancient civilization of highly intelligent insectoids is ruled by the mantid Empress, and is organized by caste. Mantid society revolves around kypari trees and the amber produced from their sap."
1846,Pollen Collector,"The mantid empire predates the arrival of the Titans. This ancient civilization of highly intelligent insectoids is ruled by the mantid Empress, and is organized by caste. Mantid society revolves around kypari trees and the amber produced from their sap."
1848,Kypari Sap Container,"The mantid empire predates the arrival of the Titans. This ancient civilization of highly intelligent insectoids is ruled by the mantid Empress, and is organized by caste. Mantid society revolves around kypari trees and the amber produced from their sap."
1850,Mantid Sky Reaver,"A light, elegant blade. Perhaps you can find a way to put it back together."
1852,Sonic Pulse Generator,"A strange device, that looks to have to do with the generation of sound waves. Perhaps it can be assembled back to full function."
1951,Fang-Scarred Frostwolf Axe,"In order to be granted full standing within the Frostwolf clan, each member must undertake a solo quest to befriend and bond with a wild Frostwolf. Not all clan members pass this trial, but those that do earn a lifelong companion."
1953,Frostwolf Ancestry Scrimshaw,"As part of the rite of passage into adulthood, a Frostwolf orc must slay a frostboar and carve their family genealogy as far back as will fit on the creature's largest tusk. Family history and tradition are of great importance to the Frostwolf clan, so the largest frostboars are hunted each season to preserve clan lineage."
2041,Wolfskin Snowshoes,"With the icy Frostfire drifts providing little vegetative nourishment, the Frostwolf depend on their hunters for sustenance. These snowshoes, constructed of wolf bones and pelts, help keep trackers from sinking into deep drifts while pursuing prey."
2043,Headdress of the First Shaman,"Learning to speak with the elemental spirits of Draenor was a pivotal achievement in destiny the Orc clans. Many clans claim the mythical ""First Shaman"" arose from their ranks, but the truth is that no one is sure of his or her allegiance."
2045,Warsinger's Drums,"Relying on shock and awe to overwhelm their enemies, the Warsong earned their name from their fearsome battle cries and thunderous drum marches. These macabre drums are constructed of Talbuk leather stretched tightly over what appear to be ogre skulls, celebrating the clan's freedom from the ogre empire."
2049,Screaming Bullroarer,A bullroarer is an arm-length piece of rigid wood affixed to the end of a long rope and spun over the wielder's head to generate a droning noise capable of traveling long distances. This example was grooved by the Warsong to emit a high-pitched whistling noise rather than the low hum used by most other clans.
2051,Warsong Ceremonial Pike,"The riders of the Warsong clan are always on the move. In camp, a family's tent is marked with a long pike thrust into the ground - often adorned with the skulls of defeated enemies. This example is over a hundred years old and is branded with the names of several key battles."
2055,Metalworker's Hammer,"Despite many dents and scratches, you can see the Blackrock clan iconography etched in to this once-proud hammer. The first of the Orc clans to master the art of shaping their namesake metal, the Blackrock prefer to wield blunt weaponry in battle to honor their ancestors."
2071,Elemental Bellows,"The Blackrock Clan originally used the naturally occurring elemental-fueled infernos of ancient Draenor to shape and harden their namesake ore. A Shaman could use these bellows to channel the power of a fire spirit directly to a blast furnace, allowing the Blackrock to set up forges anywhere."
2073,Blackrock Razor,"Male orcs of the Blackrock Clan never cut their hair until they come of age, at which point their head is shaved and their role in this extremely regimented society is determined. This ancient switchblade is forged of blackrock and embellished with jewels, likely used by a prominent family for many generations of initiation."
2075,Weighted Chopping Axe,"Taking their namesake literally, warriors of the Shattered Hand clan will ritualistically smash their own hand before cutting it off. The stump is cauterized and replaced with one of many varieties of weaponry. This blade, which resembles a simple butcher's cleaver, is heavily weighted to assist in making a single clean cut at the wrist."
2077,Hooked Dagger,"The Shattered Hand celebrate victory in battle with self-mutilation. Their most celebrated warriors are covered with scars and piercings, and it becomes increasingly difficult with age to tell which were inflicted by enemies or by the triumphant orc."
2081,Barbed Fishing Hook,"This arm-length nest of barbs has less in common with a traditional fishing hook and more with an elaborate halberd. You can only imagine the size of the leviathan that could be pulled in by such a hook, and it's no surprise that most orcs prefer to hunt their prey from land."
2083,Ceremonial Tattoo Needles,These bone needles are taken from the corpses of fallen enemies and meticulously sharpened. The mystics of the Shadowmoon often inscribe secret runes into their flesh to more clearly speak to their ancestors and the elemental spirits.
2085,Cracked Ivory Idol,"An example of the Void worship once practiced but now banned by the Shadowmoon Clan elders, this idol is as dark as the night sky. Roughly and frantically chiseled from the tusk of what must have been a colossal Elekk, this idol was dyed and is inlaid with complex swirling and jagged patterns."
2087,Ancestral Talisman,Consultation with the spirits of previous generations is considered essential to Shadowmoon shamans whenever an important decision is to be made. Talismans and other relics that were important to an ancestor during life provide a more clear spiritual conduit for shamans to speak to them in the afterlife.
2089,Flask of Blazegrease,"Sticky, smelly, and highly flammable, the substance in this small container is liberally applied to the swords and axes of the Burning Blade clan before battle. Though some warriors choose to ignite their weapons before battle, most let the inevitable contact of blades and armor spark the blazegrease for unpredictable intimidation."
2091,Gronn-Tooth Necklace,The Thunderlords are the greatest big game hunters in all of Draenor. For centuries they have used riding beasts and coordinated assaults to slay game and gronn alike. Their clan draws their name from an ancient chieftain who single-handedly slew a powerful gronn at the pinnacle of Thunder Peak.
2093,Doomsday Prophecy,"This tablet speaks of the ""end times."" From what you can decipher, the crude scrawls of multiple authors speak of at least seven different and sometimes conflicting versions of a final reckoning for all of the inhabitants of Draenor. Eerily, the iconography of a flaming hammer is clearly depicted - is this the ancestral origin of the Twilight's Hammer clan?"
2095,Stonemaul Succession Stone,"Chieftains rule small bands of ogres with an iron fist, and are never short on challengers. The Stonemaul clan have notoriously high turnover rate in their leadership; judging from the layers of bloodstains this stone appears to have been instrumental in deposing multiple Stonemaul chieftans."
2097,Stone Manacles,"Rather than using clasps and locks, Ogres bind their slaves using unbroken stone circlets. Their centuries of manipulating earth elements lets them simply shrink the manacles tightly around the slave's ankles, wrists, or neck."
2099,Ogre Figurine,"Expressing with sculpture what most ogres could struggle to explain in words, this statue summarizes the most important ogre physical attribute: size. The clefthoof held above the ogre's head displays strength, while the robust waistline symbolizes great wealth."
2101,Pictogram Carving,"While the written word is mostly used as an instrument for the upper echelons of imperial ogre society, occasionally an ordinary ogre will try his hand at making a story immortal. This pictogram appears to tell the story of an especially distressing culinary experience."
2103,Gladiator's Shield,"Disagreements between ogres usually end in violence. During the early decades of the Age of Order, a sly chieftain decreed that disputes in his clan would be settled via proxy in one-on-one combat between slaves. The mortality rate amongst the ogres plummeted, leading to a golden age of expansion."
2107,Mortar and Pestle,"Preferring to show off their physique, ogres eschew garments that cover too much skin. In order to look more fearsome to their enemies, they adorn their bodies with warpaints created in these grinding tools. This mortar and pestle set is stained yellow, indicating it was used by the Boulderfist clan."
2109,Eye of Har'gunn the Blind,"While most ogres are born with two eyes, a handful in every generation regress and are born with a single eye. All but a few clans recognize these ogres are exceptional and destined for great things. An unlucky one-eyed ogre mage lost his eye in a duel and replaced it with this fist-sized stone, discovering it to have magical properties when he did so."
2111,Stone Dentures,"Ogres are straightforward in combat and often suffer as much punishment as they dish out, relying on their strength and stamina to carry them to victory. These serrated-tooth dentures are proof that at least one ogre had all of his teeth knocked out and lived to fight another day."
2113,Rylak Riding Harness,"A brilliant ogre once had a thought that riding a rylak would make travel much faster than using pack animals or walking. Roughly crafted from thick leather and utilizing an excessive number of knots, this seat could comfortably accommodate an ogre. However, it could only be saddled on a rylak the size of a small mountain which seems to explain why no one has ever seen ogres fly."
2115,Imperial Decree Stele,"Assembled fragments from this stone stele place it in Talador several hundred years before the draenei arrived. It marks an ogre imperial decree to raze several orc settlements in retaliation for a number of rebellious raids against Gorian slave trade caravans. The orders were likely carried out, since the towns no longer exist, and this stone was erected to memorialize the dark deed."
2117,Sorcerer-King Toe Ring,Imperial ogres jealously guard the secrets of magic in order to keep their status among the ruling class. The wealthiest among them adorn themselves with magically-enhanced jewelry and other wearable artifacts.
2119,Warmaul of the Warmaul Chieftain,"The first great technological innovation in ogre society was the concept of attaching a rock to the end of a very long stick to smash your enemies, rather than attempting to bash them with a rock held in your hand. The schism this innovation created amongst ogre society resolved itself only when the now-forgotten tribe broke in to the Warmaul and Boulderfist clans."
2121,Dreamcatcher,"When Terokk returned from exile he was broken and flightless. Rumors of his cursed state swept like wildfire through the Arakkoa, giving rise to superstitious charms and cures. Dreamcatchers endure as one of the most clung-to icons of safety, for the Arakkoa believe the curse will entangle itself in the dreamcatcher and fade in the morning sunlight."
2126,Burial Urn,"In death all Arakkoa seek to join the Sun-God Rukhmar in the skies above Draenor, thus cremation is vastly preferred to burial. Some have their ashes scattered high in the skies, others are collected in ornate urns and placed in crypts."
2128,Decree Scrolls,"The incomplete writings here seem to indicate a decree of a sort of martial law, and reminders to be vigilant for signs of the curse amongst neighbors and friends."
2130,Solar Orb,"Central to High Arakkoan culture is reverence of Rukhmar and the sun. Hundreds of Solar Orbs are scattered around Skyreach, which cast a never-ending light so no Arakkoan need go without the sun's warmth, even on a cold and overcast day."
2132,Sundial,"This delicately-engraved instrument, when positioned correctly, acts as both a sundial and an arakkoa seasonal calendar. The base of the instrument is covered with callouts for celestial events, most of which are accompanied by grave warnings. Interestingly, the device seems to have cryptically predicted the arrival of the draenei a century before it happened."
2134,Talonpriest Mask,"Believing they have been abandoned by the sun, cursed Arakkoa prefer to hide in the forests or beneath awnings during daylight hours. Talonpriests take this a step further and never show their faces to the sun, wearing ritual masks that act as a focus for their communes with Anzu."
2136,Outcast Dreamcatcher,"Outcast Arakkoa have repurposed the dreamcatcher not to ward off the Curse of Sethe, but to capture and harvest tiny amounts of essences from their lost gods. Rumors persist of an ever-growing mass of swirling energy buried deep beneath Skettis, whispering promises of power to any who will listen..."
2138,Apexis Crystal,"Scattered in the most ancient of ruins on Draenor are fragments and whispers of the Apexis civilization, who attained a height of power during the Age of Order and then abruptly vanished. The arrival of the Iron Horde has prompted a secret but urgent escalation in retrieving Apexis artifacts by the Adherents."
2140,Apexis Hieroglyph,"Brittle and ancient beyond measure, this stone tablet contains carvings that vaguely describe an engine of incredible power, claiming to harness the power of the sun."
2142,Apexis Scroll,"This battered scroll case has corroded shut, and the scroll within is barely readable with very careful examination. These appear to be plans and measurements for a glorious ""Temple in the Sky,"" written in an ancient hand. It's unclear whether such a splendid structure was ever built."
2144,Beakbreaker of Terokk,"Eschewing traditional Arakkoan weaponry, Terokk carried this cudgel as a symbol of his fall from king to outcast heretic. Rumors have persisted for centuries that rather than employing traditional wing-cutting as a punishment, Terokk simply shattered the beaks of those who dared to oppose him."
2337,Ancient Nest Guardian,"Harnessing the power of the sun as a never-ending power source, these constructs were originally built as caretakers for young Arakkoa. With the escalating conflict between the Adherents of Ruhkmar and the Outcasts, many have been repurposed as instruments of war."
2339,Ancient Frostwolf Fang,"In life, no two creatures will share a stronger relationship than that of a Frostwolf orc and his or her companion wolf. The two eat, sleep, and fight side by side until one or both dies an honorable death. Even then, sometimes not even death itself can stop a frostwolf from coming to the aid of its beloved orc."
2350,Calcified Eye in a Jar,"This well-preserved eye must have once belonged to a chieftain of the Bleeding Hollow clan. Upon ascension to ruler of the clan, each chieftain undertakes a shamanic vision quest in which they sacrifice their own eye to receive a vision of their own death. You can only imagine the grisly fate this clouded eye bore witness to."
2435,Violetglass Vessel,"The Highborne's penchant for all things purple predates the War of the Ancients. Glass bowls were fairly common, and used to hold anything from grain to gold ingots."
2437,Inert Leystone Charm,"Many Highborne superstitiously carried bits of leystone as a lucky charm. Such charms were typically worn by rural farmers, struggling academy students, or those sitting on the cusp between commonfolk and nobility."
2439,Quietwine Vial,"""Quietwine"" was an ancient Highborne term that simply meant ""poison"". Ironically, after ten thousand years in the ground, the substance typically loses its lethality and becomes a mild intoxicant."
2441,Pre-War Highborne Tapestry,"Tapestries woven before the time of Queen Azshara's pact with the demons typically display a unique ""under-over-over"" style of needlework that has not been seen since."
2443,Nobleman's Letter Opener,"As is always the case with letter openers, this is a completely useless tool, kept only as an excuse to have a murder weapon nearby in situations where it would be socially unwise to carry a dagger."
2445,Trailhead Drum,"Not all Highmountain tauren were hunters, but those that were typically commemorated their first kill with a ceremonial drum, stretched with the hide of their quarry. Most trailhead drums are made with rabbithide or foxhide. Hunters typically carried them for the rest of their lives."
2447,Moosebone Fish-Hook,"Moosebone was, at the time, the most common material for fishhooks: solid enough carve a barb into, but pliable enough not to break off in the mouth of a large salmon. Many fishermen carved elaborate designs into their ""lucky hooks""."
2449,Hand-Smoothed Pyrestone,"It was customary for a widow, child, or grandchild to keep a pyrestone from the funeral pyre of an especially loved one. These stones were carried in a pocket and rubbed for courage, comfort, or in rememberance of a lost companionship."
2451,Drogbar Gem-Roller,"While most drogbar appreciated the rough edges of a raw gemstone, others preferred a smoother, rounder jewel. Rather than using standard gemcutting tools, they used a hand-cranked stone device, which tumbled the gems over the course of several weeks. These were typically operated by servants, slaves, or disobedient youngsters."
2453,Stonewood Bow,"The limbs of the bow are carved from a rock-hard tree wood, which make it nearly impossible to draw. Archaeologists disagree as to whether the bow was originally so hard, or whether the wood simply petrified with age. Either way, the size and heft of the bow suggest that it was only used by the most practiced of tauren hunters."
2455,Imp's Cup,"Imps have to drink too, and many prefer to bring their own cup with them. Some theorize that an ancient imp-like race revered their drinking vessels as something sacred, and a part of that ritual remained even after they were indoctrinated into the Burning Legion."
2457,Flayed-Skin Chronicle,"Different breeds of demon exhibit different behaviors between battles. Succubi, for example, have a tendency to keep detailed logs of their day-to-day activities. Their accounts are often lurid, almost always grotesque, and were typically written onto ""paper"" made from the skin of an enemy or a captive."
2459,Malformed Abyssal,"The ritual to summon an abyssal is complicated, and often fails. When a failure occurs, a small piece of the demon typically remains behind, seething with a combination of latent demonic rage and despair at its own dysfunction. Ancient battlegrounds are littered with such stones."
2461,Orb of Inner Chaos,"Chaos does not come easily to all demons - some struggle with the ways of the Burning Legion. Those that did often carried an enchanted orb that invoked the rage required of any good demon. It is not known how the orbs were made, or who made them."
2463,Houndstooth Hauberk,"A massive piece of ""mail"" chest armor, crafted entirely out of demonic hounds' teeth. The points of the teeth face upward and inward, making the armor impossible to remove once worn - that is, impossible to remove without tearing the flesh of the wearer."
2466,Starlight Beacon,"This handheld device was used by star-augurs to focus immense amounts of starlight into a small, concentrated area.  The device was mainly used during festivals, star-worship rituals, or when the augur needed to reach something on a high shelf."
2469,Crown Jewels of Suramar,"The ruling princes and princesses in Suramar chose only to wear their crowns at the most formal events.  They were kept locked up at all other times, and were considered unstylish."
2471,Key of Kalyndras,"Black Rook Hold was maintained and upkept by a small army of servants.  One such servant was named Kalyndras, who was responsible for overseeing the Hold's armory and munitions storage.  Like most of Ravencrest's servants, he fell to demons during the War of the Ancients."
2473,Orb of Sciallax,This immensely powerful Highborne spell focus was shattered in a reckless archaeological expedition. Its shards are all that remain.
2475,Key to Nar'thalas Academy,"This key does not open any door.  Rather, it is a ceremonial gesture of invitation to the Academy, as a way of saying, ""Our doors are open to you."""
2477,Spear of Rethu,"Revered by miners and blacksmiths, Rethu Ironhorn was one of the first tauren settlers in the Broken Isles.  His descendants carry on his tradition of metalworking at Ironhorn Enclave, near the peak of Highmountain."
2479,Prizerock Neckband,"The drogbar have always been masters at jewelcrafting.  In particular, tribal shaman would wear heavy, three-stoned necklaces.  These necklaces were passed down from master to student."
2481,Spirit of Eche'ro,"Eche'ro was the pet, mount, and battle companion of Huln Highmountain, legendary hero of the War of the Ancients."
2483,Crystalline Eye of Undravius,"The eye of a powerful demon, preserved in the cold, stony ground of Stormheim. Writings from the time of the War of the Ancients state that Undravius was a fel lord commander with designs on removing all life from Azeroth."
2485,Imp Generator,"Under the guidance of uncooperative mo'arg engineers, demon hunters were able to create several of these portals to Mardum.  Unfortunately, they never quite caught on, as they usually let more demons out than in."
2487,Infernal Device,Many a reckless adventurer has met her end by activating one of these devices without knowing its function.  It is often unclear as to whether its activation will summon a single imp or a legion of pit lords.
