ID,Name_lang,Description_lang
306,Arcane Empowerment,Increases the damage of the closest ally by $s1 Arcane and their maximum health by $s2 for 3 rounds.
307,Fist of Nature,"Smashes the ground, dealing $s1 Nature damage to enemies in a cone emitting from the closest enemy."
308,Spore of Doom,"Every 3 rounds, deals $s1 Nature damage to the farthest enemy. This ability does not immediately activate."
309,Threads of Fate,Heals all allies for $s1 Nature and increases their damage by 30% for 1 round.
310,Axe of Determination,Deals $s1 Holy damage to the closest enemy and increases his damage by 20% for 1 round.
311,Wings of Mending,Heals the closest ally for $s1 and increases their maximum health for $s2 for 2 rounds.
312,Panoptic Beam,Deals $s1 Holy damage to enemies in a cone emanating from the closest enemy.
313,Spirit's Guidance,Heals all allies for $s1 each round.
314,Purifying Light,Heals the closest ally for $s1 and increases their damage by $s2 Holy for 2 rounds.
315,Resounding Message,Blasts the furthest enemy for $s1 Fire damage and reduces their damage dealt by 30% for 2 rounds.
316,Self Replication,Deals $s1 Shadow damage to the closest enemy and heals for $s2.
317,Shocking Fist,Deals $s1 Nature damage to all enemies in melee and increases the damage they take this round by $s2.
318,Inspiring Howl,Increases the damage all allies deal by $s1 Physical for 3 rounds.
319,Shattering Blows,"Shatters the armor of enemies in melee range, dealing $s1 Shadow damage and an additional $s2 Shadow damage each round for 3 rounds."
320,Hailstorm,Blasts all enemies at range with $s1 Frost damage.
321,Adjustment,Heals the closest ally for $s1.
322,Balance In All Things,"Deals $s1 Shadow damage, heals himself for $s2, and increases his maximum health by $s3 for 1 round."
323,Anima Shatter,Deals $s1 Shadow damage to all enemies at range and reduces the damage they deal by 10% for 2 rounds.
324,Protective Parasol,Heals all adjacent allies for $s1.
325,Vision of Beauty,All adjacent allies deal an additional 60% damage for 2 rounds.
326,Shiftless Smash,Deals $s1 Frost damage to all adjacent enemies.
327,Inspirational Teachings,Increases the damage of all other allies by $s1 Shadow for 3 rounds.
328,Applied Lesson,Deals $s1 Shadow damage to the closest enemy.
329,Muscle Up,Reduces all damage taken by 50% for 3 rounds.
330,Oversight,Increases damage dealt by $s1 Fire for 2 rounds.
331,Supporting Fire,Allies deal an additional $s1 Fire damage.
332,Emptied Mug,Thunk!  Deals $s1 Shadow damage to the furthest enemy.
333,Overload,Increases damage dealt by $s1 for 3 rounds.
334,Hefty Package,"Deals $s1 Shadow Damage to the closest enemy. Oof, packages this heavy are Evil."
335,Errant Package,Deals $s1 Arcane damage to all enemies at range.
336,Evidence of Wrongdoing,Heal an adjacent ally for $s1.
337,Wavebender's Tide,"Deals $s1 Frost damage to the furthest enemy, and an additional $s2 Frost damage each round for 3 rounds."
338,Scallywag Slash,Deals $s1 Physical damage to the closest enemy.
339,Cannon Barrage,Deals $s1 Fire damage to all enemies. Does not cast immediately.
340,Tainted Bite,Deals $s1 Fire damage.
341,Tainted Bite,Deals $s1 Shadow damage to the furthest enemy and increases their damage taken by $s2 for 3 rounds.
342,Regurgitated Meal,Deals $s1 Nature damage to the closest enemy each round and reduces their damage dealt by $s2 for the next round.
343,Sharptooth Snarl,Deals $s1 Arcane damage to enemies in melee and increases all damage dealt by 20% for 1 round.
344,Razorwing Buffet,"Smashes all enemies with ice, dealing $s1 Frost damage."
345,Protective Wings,Modifies the damage all allies take by $s1 for 3 rounds.
346,Heel Bite,Deals $s1 Nature damage to the closest enemy and reduces their damage by $s2 for 2 rounds.
347,Darkness from Above,Deals $s1 Shadow damage to all enemies in a cone emitting from the closest enemy.
348,Tainted Bite,Deals $s1 Shadow damage to the furthest enemy and increases their damage taken by $s2 for 3 rounds.
349,Anima Swell,Deals $s1 Arcane damage to all enemies
350,Attack Wave,Deals $s1 Arcane damage to all adjacent enemies.
351,Attack Pulse,Deals a powerful burst of $s1 Arcane damage to an enemy at range. This ability starts on cooldown.
352,Active Shielding,Activates a shield that prevents $s1% damage for two turns.
353,Disruptive Field,Projects a disruption field that reduces damage done by an enemy at range for $s1% damage for two turns.
354,Energy Blast,Deals a powerful burst of $s1 Arcane damage to all enemies in melee. This ability starts on cooldown.
355,Mitigation Aura,"The Automa projects an aura that disrupts it's opponents, reducing the damage done by the furthest enemy at range by 25%."
356,Bone Ambush,"Hidden allies shoot bone shards at all enemies at range, dealing $s1 Physical damage."
357,Mitigation Aura,The Wordleater projects an aura that disrupts it's opponents. Reducing the damage done by the closest enemy by 50%.
358,Deconstructive Slam,"The Worldeater slams the ground, sending out a powerful seismic wave. Dealing $s1 damage to all enemies in melee. This ability starts on cooldown."
359,Pain Projection,A projection of mental pain that deals  $s1 % Shadow damage for three turns.
360,Anima Draw,"A violent attempt to draw anima directly from their foe, dealing $s1 Arcane damage to all enemies in melee."
361,Geostorm,Whips up a viscious sandstorm that damages all enemies in melee for $s1 damage.
362,Anima Stinger,"Strikes out with their stinger, dealing $s1 Arcane damage to the furthest enemy."
363,Pack Instincts,"Lets out a snarling howl, inspiring their pack mates, increasing their damage by $s1% for two turns."
364,Intimidating Presence,"The Orb Smasher looms ominously, forcing all enemies to target them for two turns."
365,Mawsworn Strength,"Intimidates the closest enemy, causing them to take $s1% more damage for one turn."
366,Domination Lash,"Lashes out with Domination magic,striking at all enemies in melee for $s1 Shadow Damage."
367,Domination Thrust,"Lashes out with their spear in a cone from the closest enemy, dealing $s1 shadow damage."
368,Domination Bombardment,"Targets enemies at range, calling down a storm of Domination magic, dealing $s1 Shadow damage."
369,Power of Domination,"Stomps on the ground causing a wave of destructive force to ripple outwards, dealing $s1 damage over two turns to all enemies."
370,Dominating Presence,"Strikes fear in it's opponents, reducing their damage by 50% for two rounds."
371,Acceleration Field,"Releases an aura of anima that infuses its allies with improved reflexes, reducing damage taken by 25% for two rounds."
372,Mace Smash,"Makes a powerful swing with their mace, striking all enemies in melee for $s1 damage."
373,Repurpose Anima Flow,"Draws anima from the furthest enemy, dealing $s1 Arcane damage and healing itself for $s2."
374,Anima Thirst,"Draws anima from the furthest enemy, dealing $s1 Shadow damage and healing itself for $s2."
375,Tangling Roots,"The overgrowth impedes all enemies, reducing their damage by 20% for two rounds."
